star,comment
9,재미뜜~~ 근데 난해함  
9,영화보고계속 생각남 재밌음~!!  
9,재밌어요~~~근데 결말이 쫌~~ㅋㅋ 직접 확인하세요~~  
9,영상과 음향이 한몫하는거같아요물론 연기는 최고였어요  
5,안보고 재미가 있네없네 하지말고 함 보는것도 괜찮을듯ㅋ  
8,현혹이라고 봐야하나 난장판이라고 봐야하나  
8,영화는 배우들이 워낙 연기좋고 적절히 놀라게 만들어서 볼만하지만... 징그러운게 불편했어요ㅠㅠ 그래도 현재 개봉 영화 중에선 가장 볼만 하지 않을까 싶네요:)  
7,아직도 결론을 고민중!관중을 궁금게 하는 영화!  
8,흠 애매하다 정말로 ...  
8,무서운데 재미잇엇어요  
7,배우들연기도 좋고 대체적으로 잘만든 작품이네요~꽉짜여진 영화같은? 근데 보는내내 침침하고 무섭고 끔찍하고 그러네요ㅠ 꿈에나올까무서워요ㅠㅜ  
9,황정민이 나와서 분위기 띠었네요 ㅋㅋ  
10,개꿀잼~~~~!!!!3333  
8,반전에 반전.. 복선이 많아서 결말쯤 이해가 가실겁니다ㅎㅎ재미있게 봤습니다~  
9,덜덜 떨면서 봤지만 스토리가 재밌었어요! 황정민에 대한 의혹이 풀리지 않아서 좀 찝찝하긴 해요. 또 호불호가 진짜 많이 갈리나봐요. 전 정말 좋게 봤는데 같이 간 친구는 돈 아깝대요. 영화관 나오면서 다른 사람들 반응도 많이 엇갈리는 것 같더라구요~  
8,너무 많은 생각을 하게 하는 영화  
10,재밌게 봤습니다. 좀 잔인한 장면이 많이 나와서 19금으로 상영등급을 조정해야하지 않을까 하는 생각을 해보았습니다.  
9,보는내내 마음을 졸였고보고 난 후엔 그 여운으로 또 다시 먹먹해지는 영화  
5,볼만하긴한데  뭔가 애매하고 찝찝한 결말.. ㅎ  
9,보는내내 힘들었지만 몰입도 최고..  
9,"영화 중간중간에 떡밥이 너무 많이 산재되어 있어서 오히려 그것들이 조금 영화를 어지럽힌것 같다는 생각을 하긴 했지만, 전체적인 감상은 정말 웰메이드 영화였습니다. 재미있게 잘 봤어요!  "
10,몰입도가 쩔엇음 10자 채우기  
6,그냥나름 재미있겠봤어요~ 코믹+좀비+악마 등등  
10,엔딩이 성경을 알아야 좀 이해가 되는 부분이 있었지만 몰입감 굿  
10,어우....옛날 링에서 봤던 그 드러운 기분을 느낌 ㅡㅡ  
9,와 스릴쩐다.. 하지만 답답하다  
10,감상평은 끝나고도 맞추는 퍼즐 영화  영화는 끝났는데 내머리속에선 계속 안끝나. 돈이 안아깝다.  
9,두시간반동안 소름이계속돋아따  
9,결말이 아쉬워~~ 그래도 재밌어요.  
10,스포당하고 봤는데도 재밌었고 무섭다기보다는 징그러웠던영화  
10,내용을 알고봐서 그런지 감독이 던져 놓은 여러가지 함정들이 보이고 무엇을 말하고 싶어하는지 어떤걸 보여주려 하는지 이해하기 쉬웠다. 조금 어색하고 비현실적인 부분이 영화의 흥미를 떨어뜨리지는 않았다. 이 또한 영화의 한 부분이기 때문.  
10,딸 역할의 아이의 연기가 소름돋았습니다으..  
8,예고편만보고 스릴러인줄알았는데 오컬트영화..잠못잤다  
8,기대했던것만큼 재미있지는 않았어요  
7,황정민이 많이안나와서 아쉬웟던  
8,역쉬예상대로잔인하긴함..이게15세??..  
10,감독님이 똑똑하시네요 ㅋㅋ관객들에게 이런 시련을 주시고  
7,영화보고 나와서야 이해되고 소름돋는 영화네요 볼 때는 무서운 영화나 스릴러 못보는 사람들은 스트레스 약간 받아요..ㅎ  
9,믿고 보는 나홍진 감독 잼나네요  
7,연기파배우들 연기는 너무 좋았지만 징그럽고 무서워서 내내보기는힘들었당 ㅜㅜ  
9,무섭지만 많은생각이들게하는영화  
8,너무 무서워 쩝쩝쩝 흥 그래도 볼테면 보든가  
10,"너무너무 재밌었고 , 푹빠져서 시간가는줄 몰랐던 ,그리고 여자아이의 연기에 감탄을 느꼈던 영화  "
7,기대한거 보다 결말이 아쉽네용 그래도 잼나게 봤어용^^  
10,와 첨부 터 끝까지 너무 재밌게 봣네요 ㅜ  
8,와우 무서워뜸 안좋은평들이많아서 긴가민가했는데 엄청재밌게봤습니다 좀 찝찝해서글킨하지만  
7,"조금 갑갑한 기분과 스릴, 호러가 취향이라면야....  "
8,넘무섭거나 놀라지않았어요^^공포영화잘못보는데 재밌게보고왔습니다웰메이드영화예요15금은 좀 아닌듯해요^^  
9,지루함없는반전이짜릿했으나좀밋밋한결말이아쉬움으로남는다  
9,소오름  심장이 쫄깃쫄깃  
8,러닝타임 2시간30분이 빠르게 지나갔어요  
10,막판에 휘몰아치는데 정신 못차리다가 끝나면 한 장면씩 떠오른다.... 깨닫는건 나도 낚였네  
10,관객에게 버섯을 던진영화  
8,나늠볼만한영화였네요  
8,재미는 있는데 보다가 끝난 느낌  
7,색달라서 볼거리가 많앗다 .. 좀비?  
7,호불호가 많이갈릴거같네요기대를 많이하고와서그런지약간 지루했어요 그래도 나쁘진않네요  
8,마무리가아싑지만 재미있게봤습니다  
7,충분히 재미있었습니다 ~  ^^  
8,오랜만에 보는 미스테리성 영화.  반전도 괜찮았음.  
8,무섭기는 정말 무서운데 끝이 좀 허무ㅜㅜ  
8,그닥요그냥그닥요그냥  
9,심장에 무리가 갔는지 등에 담이왔다..  
8,"보는내내  긴장감과 누가 귀신일까 생각하며 보게 되는 영화 였다. 하지만 끝에 결말로 갈수록 약간 이해가 안가긴 하였지만, 다시 또 한번 본다면 더 생각하면서 볼 수 있을 것 같다. 그 영화의 음산하고 비오는 분위기와 피 장면이 자꾸 기억이 난다..  "
10,검은사제들도 재밌게 본 사람으로서는 너무 재밌었어용  
10,이렇게 집중한영화는 처음...  
9,무서운데 마지막에 물음표가 남는영화  
8,지루하지않았습니다 재있게잘봤습니다  
9,그냥 아무 생각없이 봤는데 보고나서 블로그나 카페에 올라온 해석글 찾아다니며 계속 곱씹어볼 수 있는 영화였다. 종교적으로 접근안하고 대체 누가 범인이지?이렇게만 보다가 나중에 한 방 먹은 영화!  
10,완전 무섭고 재밌었어요.  
8,믿고 보는 영화배우 황정민~!역쉬! 최고!  
9,보고나서 이 찝찝함... 대사 속에서 많은 생각들과 자기 반성의 시간들을 가지게 됐어요. 너무 가볍게도 그렇다고 무겁게도 보시지않는걸 추천합니다  
10,곽도원의 멋진 연기와 황정민의 기가 막힌 연기의 감상은 직접 보지않고선 표현이 어려울 정도의 임펙트있는 영화!!! 과감하게 만점 투표합니다!!!  
10,시간가는줄 몰랐음 ㄷㄷ  
7,재밌긴한데..마지막 결론이 애매하게 끝난 듯 하네요  
10,생각할때마다 결론이 바뀐다 암튼 보는 동안 지루함 없이 긴장감 최고~bbb  
10,처음부터끝까지 긴장을 못 놓는 영화. 기괴한느낌  
8,그냥저냥 볼만햇어요 꼬마연기가 최고에요  
10,정말 한 시도 눈을 땔 수 가 없네요  
6,너무기대를많이했나봐요아역연기는칭찬해줄만하네요  
8,역시연기자들연기가영화에포인트  
8,내생각에는정말볼만했다  
8,어렵다....내용이;;; 좀 부연설명이 있어야 할듯  
8,스릴만점...재미잇는 시나리오  
9,보는내내 긴장감이..  
8,보는 내내 소름이었어요!  
10,좀비나왔을땐 산으로가나생각했는데 재미있었습니다  
7,음...생각했던거랑...그냥 쏘쏘  
7,연기잘하시네요. 모두. 잘봤습니다.  
8,딸을 위한 아버지의 연기가 돋보입 멋집니다  
10,스스로 생각하게 만드는 결말.보는 내내 긴장되고 스토리 좋네요  
9,근래에 본영화중 긴장감있게 잘봤습니다역시 곽도원!!역시 황정민입니다  
8,현실감 위의 비현실그러나 어울린다  
9,배우들의 연기력에 너무 놀랐고 시나리오와 연출력에도 놀랐어요!!! 대박!  
8,너무 무서웠고 마지막 결말도 너무 열린결말이아니였나하는생각  
8,러닝타임 내내 두근두근 하면서 봤던 영화.몇일동안 여운이 갈것같아요!  
7,스릴러치곤 코믹스러운 곽도원배우의 자연스러운 연기가 긴장감과웃음을 번갈아 짓게하였다. 관람시간 2시간 반동안 마지막까지 궁금증과 긴장감을 놓지않게 하는 몰입도가 나쁘지않았던것 같다.아쉬운게 있다면 마지막 부분이 살짝 찝찝한 결말이었던것 같다.  
8,15금은아닌듯.. 너무무섭고 살짝 난해한감이있음 긴러닝타임이 지루하지않고 보는내내 긴장감을늦출수없음. 감독한테놀아나는느낌?잘만든영화같아요  
8,마지막에 허무한 새드엔딩..긴장감도 좋다..  
8,끝까지긴장을늦출수없어요^^;;;  
8,음.. 뭔가 모를 2프로 부족한 느낌.. 그러나 잘봤습니다. 최근 본영화 중 집중도 높았다고 생각합니다~  
8,재밋어요~ㅎㅎㅎㅎ무섭고 웃기기도했음  
8,재밋긴 재밋는데 뭔가 찝찝함  
9,스포 다 당하고 봤는데도 속았다..  
8,생각보다 재밌고 생각보다 재미없었음..  
9,상상케한다 너무 무쯔워  
9,배우들의 연기 굉장히 좋았습니다. 근데 결말이 나왔을때 허탈해지는 느낌을 없앨수가 없습니다.  
8,아마 호불호가 많이갈릴 영화겠죠. 그치만 몰입도는 장난아닙니다. 솔직히 시간가는줄 몰라요.ㅋㅋ 집중했다가 쫄았다가 징그럽다가 정신없다가 직중했다가..등 정신없이 봤는데 갑자기 허무하게 끝나서 좀 아쉽지만 솔직히 전 기대보다 재밌었어요.ㅋㅋ  
8,"혼란스러워..,ㅜㅠ  "
9,반전의 영화 재밌게봣어요  
9,내용이어렵긴하지만  연기력하나는 진짜최고  
9,간만에 재미있는 영화 봤네요.  
8,"아주 보는 내내 두근두근 ,근데 결말이 애매합니다요  "
10,우와진짜나오니깐더욱무섭다 아진짜최고  
10,기 빨리는 영화는 처음이에요 .... 이정도일줄은 몰랐어요..  
10,정말 재미있게 잘 봤습니다!!추천!!  
10,반전의 반전을 거듭하는 영화딱딱할수있는 영화를 맛깔스런 멘트와 연기가 큰몫을 한듯 !  
9,인상적입니다....  
9,심오하다 끝까지 생각하게 만드는영화!!!정말대단대단  
9,보는 내내 서람이끼쳤더  
9,약간 2%부족한 느낌이였지만 너무 재미있었음ㅇㅇ  
7,15세란 하기엔 잔인한 장면이 많은거같아요. 생각보다 많이 무서웟음ㅜㅡㅠ  
7,무서와ㅋㅋㅋ  결말을....  
10,재밌어요짱짱 무섭고 반전이 있네요  
10,완전재밌습니다 추천합니다.  
8,곡성 2탄 나올것같네요  
10,끝까지 긴장감을 놓칠수 없어 한시도 눈을 뗄수 없었던 영화 보고와서도 끝맺음이 좀 알쏭달쏭  
10,마지막 엔딩 삼십분은 정말 최고였다  
10,와 정말 긴장하면서봐서 허리가엄청아파요 ㅋㅋㅋㅋ  
9,반전이 있는 작품은 삶에 활역소를주죠!  
8,긴장감이 쉼없이 지속!!배우들 연기가 압권  
8,볼만했어요 종교적얘기가 참많이 담겨있네요  
8,결말은 빼고 좋은 작품이네요  
8,재밌었어요 근데 15세는 아닌듯  
8,가끔 못알아듣는거 때문에 내용에 집중도 안되고 내용이 뒤죽박죽인 느낌이 없지않아있는데 배우들의 연기력은 감탄스럽네요  
7,"영화 내내 늦출 수 없는 긴장감이 나쁘진 않지만 결말에 왠지 기분이 나빠지는 건 어쩔수없다. 친절하진 않은 영화, 하지만 여러가지생각을 하게하는 영화  "
7,그럭저럭 볼만한 영화였네요~ 그닥 무섭거나 그러진 않고 조금 생소한 장르였지만 나름 볼만한 영화네요  
7,긴박한 전개는 좋았으나 뭐가뭔지 모르겠는 허무한  마지막은 아쉬웠슴  
8,결말이 나지 않는거라 약간은 저랑다르긴한데 긴장을 늦출수없는 이야기는 재밌었급니다  
8,마지막 마무리가 좀 아쉽네요 황정민의 연기 대박입니다  
8,"호불호가 갈릴 자극적 소재들, 다소 친절하지 않은 설명들. 그것 빼고 메시지를 각인 시키는 것은 최고였다. 전작 추격자 황해를 바라고 본다면 후회할것이다  "
9,후압 나라면 어땠을까 현혹되지 않았을까 싶은 여운이 오래남는다  
7,연기력은 너무나들 좋은데 너무 난해하다  
9,스토리에 끝이 이해 할수가 없네요 2편이 나오나요  
9,땀나면서 집중하면서 재미있어서  
7,뭐를 의미하는지 제대로 다시 한번 봐야겠네요 ~  
9,넘무서웟어요  15세가 아닌19세로하셧음 좋앗을걸로  마무리가 좀 아쉬웟어요  
8,"흥미로운 삼각관계, 개인적으로는 굉장히 흥미롭고 쫄깃했다. 연출, 연기, 음악 등 모든 것이... 근데 너무 어두운거 아녀??  "
9,2시간 30분 동안 조금도 긴장해야 볼수 있는 몰입감 최고 의 영화 입니다. 나홍진 감독 의 전작 추격자.황해 를 기대하고 보면 다소 실망 할수있습니다. 헷갈릴수도 있지만 몰입도 최고의영화보는 내내 상영관 에는 작은 숨 소리 만 날 뿐입니다.  
8,한국영화중오랜만에 보는 스릴러물이네요재밌게 봤습니다앞으로 좋은영화 더 부탁드립니다한국영화 화이팅!!!!  
8,어이구 찝찝하게 잘보고왔습니다.... 중간에 '이걸 다 어떻게 하려고..'하는 생각 든거빼고는 몰입감 지렸네여  
9,감독이 던진 미끼에 현혹되서 이리저리 휘둘림  
9,첨에 깜놀라는게 잼나긴 하네요 원래 공포물을 좋아해서리 전 솔직히 잼나게 보고왔어요긍데 좀비나오는건 좀 아닌듯 좀비영화도 아니구 죽은이가 좀비가 되어 사람을 먹는건 이건 좀아닌듯 좀비 때문에 한참을 웃어버림 ㅋㅋ약간 엑소시스트 비스무리 한게 ㅋㅋ  
7,생각만큼 무섭지 않고 재밌게 잘 봤습니다.  
8,"좀난해하긴하지만.확실히연기력하나는일품,  "
9,다이나믹한데 마지막에 이해가좀..  
8,걱정하며 봤는데 되게 흥미진진ㅋㅋㅋ  
8,여운이 꽤 오래남을 것 같은 영호ㅏ  
5,무슨 내용인지 모르겠다..  
7,장르가정확히뭐죠..  
7,생각보다 재미없었어요 황해같은 분위기를 기대했는데..음 조금 아쉬웠어요^^ 그치만 돈이 아깝진않네요  
8,마지막에 애매모호해서 별점 하나 뺐어요 근데 정말 몰입되는 영화! 진짜 영화관에서 보면 엄청난 몰입이 되는데 집에서 오씨엔으로 봤다면 지금같이 여운이 남을지 모르겠어서 별점 하나 빼요  
