회계연도, 소관명, 회계명, 계정명, 분야명, 부문명, 프로그램명, 단위사업명, 금년도예산(천원), 추경정부안(천원), 추경국회확정(천원),
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화유산교육연구, 해양문화유산연구,6467000,6467000,6467000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화유산교육연구, 한국전통문화대학교운영지원,13484000,13484000,13484000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화유산교육연구, 전통문화교육원운영,2067000,2067000,2067000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화유산교육연구, 한국전통문화대학교정보화,736000,736000,736000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보존관리, 무형문화재전승,36285000,36285000,36285000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보존관리, 기념물문화재 보존강화,20344000,20344000,20344000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보존관리, 자연문화재보호,1515000,1515000,1515000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보존관리, 문화재보수정비,280000000,280000000,280000000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보존관리, 유형문화재 보존관리,5235000,5235000,5235000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 궁능원관리, 궁능원종합정비,9834000,9834000,9834000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 궁능원관리, 궁능원시설관리운영,40402000,40402000,40402000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보호, 매장문화재보존관리,1571000,1571000,1571000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재보호, 문화재안전관리체계강화,1495000,1495000,1495000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재연구소운영, 문화재연구소운영,11067433,11067433,11067433,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재연구소운영, 문화재연구소기본경비,2121000,2121000,2121000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재국제교류, 국제교류및세계유산등재,42425000,42425000,42425000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재활용, 문화재활용활성화,21279000,21279000,21279000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재활용, 국립고궁박물관조성운영,10724000,10724000,10724000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 본청인건비,25885422,25885422,25885422,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 소속기관인건비,20058499,20058499,20058499,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 본청기본경비,3602000,3602000,3602000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 소속기관기본경비,3963000,3963000,3963000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 문화재행정제도개선,1548000,1548000,1548000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 본청운영경비,1153000,1153000,1153000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재행정지원, 문화재전자행정구축,4413000,4413000,4413000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 회계기금간거래(전출금), 일반회계 전출금(문화재보호기금),37148000,37148000,37148000,
2015, 문화재청, 지역발전특별회계, 생활기반계정, 문화및관광, 문화재, 문화자원개발, 문화유산관광자원개발,12866000,12866000,12866000,
2015, 문화재청, 지역발전특별회계, 경제발전계정, 문화및관광, 문화재, 문화자원개발, 지역문화유산개발,500000,500000,500000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 농업기초기반연구,57996000,57996000,57996000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 작물연구,41573000,41573000,41573000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 농업공동연구,132015000,132015000,132015000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 농자재관리 및 평가,1085000,1085000,1085000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 차세대바이오그린21,46000000,46000000,46000000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 농업기술실용화재단운영,24242000,24242000,24242000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 농업기술실용화재단지방이전,6574000,6574000,6574000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농축산물 경쟁력 제고 기술개발, 원예특작연구(책임운영),78822856,78822856,78822856,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농축산물 경쟁력 제고 기술개발, 축산연구(책임운영),100301672,100301672,100301672,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농업신기술 보급, 신기술보급사업(일반),38308000,38308000,38308000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 지역농업특성화, 영농현장연구활동지원(일반),13519000,13519000,13519000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농가경영능력 향상, 국제농업기술협력(일반),19491000,19491000,19491000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농가경영능력 향상, 농업기술경영연구(일반),5353000,5353000,5353000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농가경영능력 향상, 농촌진흥사업정보화(정보화,일반),15425000,15425000,15425000
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 농가경영능력 향상, 농가경영지원(일반),10130000,10130000,10130000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 전문인력양성, 농업인력양성및지원(일반),14795000,14795000,14795000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 전문인력양성, 농업기술위탁교육(수입대체경비),33000,33000,33000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 본청인건비,30426399,30426399,30426399,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 소속기관인건비,60122063,60122063,60122063,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 본청기본경비,9994000,9994000,9994000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 소속기관기본경비,5544000,5544000,5544000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 성과관리및능력개발,573000,573000,573000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 농촌진흥사업지원(일반),2338000,2338000,2338000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 청사확보및시설개선,2744000,2744000,2744000,
2015, 농촌진흥청, 일반회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 농업생명연구단지 이전,27551000,27551000,27551000,
2015, 농촌진흥청, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 현장실용화농업기술(농특,구조),42236000,42236000,42236000
2015, 농촌진흥청, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 지역농업특성화, 농촌생활활력증진(농특,구조),2375000,2375000,2375000
2015, 농촌진흥청, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 전문인력양성, 기계화영농훈련(농특,구조),3006000,3006000,3006000
2015, 농촌진흥청, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 기관운영 및 사업지원, 고객현장지원(농특,구조),1302000,1302000,1302000
2015, 농촌진흥청, 혁신도시건설특별회계, , 농림수산, 농업·농촌, 기관운영 및 사업지원, 농촌진흥청 지방이전사업,346175000,346175000,346175000,
2015, 농촌진흥청, 지역발전특별회계, 생활기반계정, 농림수산, 농업·농촌, 지역농업특성화, 지역농촌지도사업활성화지원,38798000,38798000,38798000,
2015, 농촌진흥청, 지역발전특별회계, 경제발전계정, 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 지역농업연구기반및전략작목육성(지특, 경제),22828000,22828000,22828000
2015, 농촌진흥청, 지역발전특별회계, 경제발전계정, 농림수산, 농업·농촌, 지역농업특성화, 6차산업활성화 지원,29581000,29581000,29581000,
2015, 농촌진흥청, 지역발전특별회계, 제주특별자치도계정, 농림수산, 농업·농촌, 농업기초기반 및 실용화 기술개발, 지역농업연구기반및전략작목육성(지특, 제주),1388000,1388000,1388000
2015, 농촌진흥청, 지역발전특별회계, 제주특별자치도계정, 농림수산, 농업·농촌, 지역농업특성화, 지역농촌지도사업활성화지원,3735000,3735000,3735000,
2015, 농촌진흥청, 지역발전특별회계, 제주특별자치도계정, 농림수산, 농업·농촌, 지역농업특성화, 6차산업활성화 지원,1444000,1444000,1444000,
2015, 농촌진흥청, 지역발전특별회계, 세종특별자치시계정, 농림수산, 농업·농촌, 지역농업특성화, 6차산업활성화 지원,295000,295000,295000,
2015, 농촌진흥청, 지역발전특별회계, 세종특별자치시계정, 농림수산, 농업·농촌, 지역농업특성화, 지역농촌지도사업활성화지원,500000,500000,500000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림과학기술개발(국립산림과학원), 국립산림과학원 인건비(일반),17151139,17151139,17151139,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림과학기술개발(국립산림과학원), 국립산림과학원 기본경비(일반),2468162,2468162,2468162,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림과학기술개발(국립산림과학원), 산림과학기술개발(일반),56771000,56771000,56771000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림과학기술개발(국립산림과학원), 산림과학기술정보화(정보화)(일반),527000,527000,527000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 해외자원협력, 국제산림협력(일반),18033000,18033000,18033000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원육성, 탄소배출권 기반조성(일반),4181000,4181000,4181000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원육성, 산림품종관리 및 묘목생산(일반),16285000,16285000,16285000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원육성, Golden Seed프로젝트,1100000,1100000,1100000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원육성, 목재생산기반조성(일반),4947000,4947000,4947000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원육성, 한국임업진흥원 지원,18534000,18534000,18534000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원육성, 생활림조성관리,4649000,4649000,4649000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림이용 및 복지증진, 국유재산 및 산지관리(일반),77191000,77191000,77191000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림이용 및 복지증진, 산림경영기반구축(일반),3401000,3401000,3401000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림이용 및 복지증진, 산림복지서비스증진(일반),40796000,40796000,40796000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림이용 및 복지증진, 산림복지시설 조성 및 운영(일반),84223000,84223000,84223000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원보호, 산림재해방지(일반),393943000,393943000,393943000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원보호, 산림생태보전(일반),20896000,20896000,20896000,
2015, 산림청, 일반회계, , 농림수산, 임업·산촌, 산림자원보호, 산림생물다양성증진(일반),14936000,14936000,14936000,
