"","time","userlevel","gamebalance"
"4454",81,10,42
"10136",174,26,90
"5769",112,12,58
"15882",126,7,40
"14612",137,8,46
"12257",145,18,60
"8909",132,20,70
"5632",134,12,48
"6325",100,13,52
"13636",137,14,52
"4066",152,9,48
"17399",138,7,32
"6668",139,14,54
"2103",114,6,30
"6068",91,10,51
"8056",147,17,62
"99",84,0,0
"8710",153,23,68
"9630",166,23,81
"13020",140,15,62
"3180",121,7,36
"16262",124,9,38
"3538",123,11,38
"6752",100,14,54
"3631",123,6,38
"14766",109,9,46
"5772",163,12,49
"16322",123,11,21
"16777",121,8,36
"12075",169,17,62
"10657",198,21,76
"1121",106,1,21
"2010",114,5,36
"7452",144,15,58
"13484",138,14,51
"14003",135,13,50
"18403",87,4,20
"12831",150,12,57
"10054",180,28,98
"15073",125,11,23
"3525",167,8,38
"2093",114,5,17
"4208",96,9,41
"16972",120,5,34
"1723",112,6,27
"960",105,2,19
"2618",117,6,23
"10745",158,21,81
"4692",129,10,44
"2818",119,7,34
"4797",167,13,44
"8025",147,14,69
"7091",142,17,56
"18250",111,4,26
"11079",155,16,70
"13245",139,14,54
"8255",120,17,52
"15236",129,12,44
"3507",122,5,38
"4239",130,11,41
"11492",173,16,66
"15530",127,10,61
"8031",147,17,62
"957",139,2,19
"11452",109,18,66
"12222",145,15,78
"14960",130,11,45
"3392",122,8,37
"10186",171,25,88
"4835",130,10,44
"17177",118,7,33
"6274",186,13,52
"10510",162,22,78
"6270",124,13,35
"19692",92,0,8
"16877",120,5,20
"16764",139,8,36
"16007",174,9,40
"19717",92,0,7
"15757",126,10,41
"15440",133,10,52
"2668",118,6,23
"19367",99,0,14
"9207",171,21,73
"19350",114,0,18
"16732",83,7,42
"5061",106,11,45
"13511",91,14,53
"4439",92,10,42
"19465",98,0,12
"19107",135,2,25
"8117",148,21,63
"15469",128,10,42
"1813",112,5,28
"12953",141,15,56
"13378",167,14,67
"15722",126,14,32
"16342",123,10,38
"5227",98,11,32
"6152",123,13,50
"11606",150,16,65
"6622",139,14,54
"7553",144,12,59
"17565",116,6,39
"3013",120,6,28
"12972",141,15,56
"6512",138,14,79
"2945",119,5,34
"17897",70,5,28
"3252",121,8,45
"1158",107,2,22
"10995",156,20,102
"8071",148,21,92
"1752",129,3,27
"16196",125,9,39
"8525",151,21,67
"14106",134,13,50
"16247",124,8,21
"14856",131,11,51
"9528",164,23,54
"78",98,0,0
"2598",155,6,32
"17955",113,5,28
"18717",107,3,22
"7413",143,21,72
"16636",122,8,40
"13314",139,11,54
"2947",119,7,28
"17413",117,7,40
"12441",144,16,59
"9776",170,25,97
"16983",120,7,34
"16069",125,9,39
"1268",108,3,23
"17755",115,6,25
"4578",128,10,22
"13605",137,14,30
"16862",129,8,35
"2870",153,8,34
"12629",142,15,58
"12527",143,16,58
"1986",114,5,29
"12368",186,16,54
"18338",110,4,25
"12948",188,15,62
"14050",158,8,33
"19462",98,0,12
"14012",135,13,50
"15794",126,10,41
"9984",188,30,102
"3247",111,8,36
"7063",141,15,60
"10957",156,20,87
"13351",136,14,43
"10879",151,20,72
"3823",124,9,39
"11370",144,19,67
"3536",123,9,57
"9848",173,36,88
"15957",153,9,40
"2049",114,5,41
"2806",112,7,34
"2439",105,7,31
"1536",131,4,25
"12267",145,16,60
"8101",125,17,56
"2332",157,7,31
"14624",116,12,47
"18969",105,2,19
"9731",168,24,84
"5451",133,12,47
"1027",105,2,20
"19242",101,1,16
"19061",122,3,18
"2540",117,6,21
"2845",119,7,48
"10702",144,23,109
"5778",136,12,49
"5222",132,11,46
"18800",109,3,13
"15354",128,9,43
"3877",124,9,35
"4798",129,10,44
"12751",115,15,31
"6358",137,13,52
"6367",137,13,52
"16410",133,9,38
"12057",146,22,62
"9145",141,21,73
"3033",120,6,35
"11851",102,18,63
"17479",116,6,31
"17459",117,6,31
"19532",96,0,11
"3505",122,6,38
"18357",110,4,25
"9374",161,22,76
"12255",145,16,60
"10307",167,24,61
"145",87,0,1
"6781",109,14,54
"8230",149,21,64
"10154",173,28,108
"5494",176,12,48
"5578",133,13,48
"13047",140,15,55
"5927",145,12,50
"18941",105,2,20
"15041",130,11,60
"4577",78,10,43
"592",99,0,14
"3422",122,8,24
"18133",127,3,22
"4206",126,9,41
"6231",89,13,58
"12193",145,12,61
"10548",162,22,78
"19272",101,1,15
"2941",119,7,34
"5202",131,11,46
"3683",123,8,38
"10099",175,27,92
"18299",111,3,25
"16579",122,8,37
"13395",138,9,53
"3439",122,10,37
"10228",211,25,86
"9636",166,23,81
"14963",130,11,34
"7239",142,17,57
"7564",144,16,59
"6190",136,13,58
"1167",107,3,17
"6753",140,14,54
"3856",170,9,39
"14843",94,13,46
"10551",162,28,78
"10608",161,22,77
"1528",110,5,32
"7118",142,19,56
"11268",153,18,68
"9919",139,28,93
"2385",116,6,31
"14356",122,12,48
"13130",140,14,44
"7513",144,10,59
"14504",132,12,62
"17793",114,8,29
"15651",127,10,29
"11263",188,19,68
"12829",141,15,57
"8687",153,18,68
"17010",76,7,34
"17301",118,5,22
"17448",117,5,17
"18637",85,4,22
"14868",131,11,45
"11367",152,19,92
"18621",105,3,22
"2923",106,7,34
"12462",99,21,59
"9042",157,14,50
"239",91,0,5
"17512",81,6,23
"9253",159,21,74
"1179",90,3,22
"869",103,1,18
"10155",173,18,89
"3847",124,9,39
"5040",131,7,45
"13008",93,15,55
"12638",142,10,58
"13193",139,14,54
"13937",129,13,69
"14617",120,12,47
"13151",135,9,55
"2519",117,5,18
"7327",143,15,58
"19178",102,1,16
"10050",181,28,98
"5840",84,13,49
"8005",147,17,62
"571",99,0,14
"943",104,2,19
"15571",127,12,42
"10305",188,24,83
"3729",124,7,39
"7557",144,13,59
"10485",163,17,96
"4281",127,11,42
"12732",142,19,57
"17104",119,9,34
"10668",211,14,82
"5657",109,8,38
"14073",135,9,67
"7570",148,17,64
"367",57,0,9
"15963",125,9,40
"18285",111,4,25
"3458",122,8,55
"1996",114,5,29
"5899",135,12,44
"15121",129,11,44
"2978",119,7,33
"4370",127,10,35
"8442",151,18,51
"3722",124,9,39
"16184",124,9,39
"6775",116,16,54
"19867",85,0,0
"2956",119,7,35
"8188",148,17,63
"17315",158,7,32
"1502",110,4,25
"19159",102,1,17
"607",99,0,14
"13239",93,14,54
"16316",123,9,38
"14444",133,12,39
"8799",154,19,69
"9648",166,23,82
"8892",155,17,70
"1761",112,3,27
"11307",152,19,94
"6176",136,13,28
"15316",166,10,43
"12263",145,16,73
"785",80,1,17
"11400",152,23,67
"14655",132,12,47
"15364",78,10,43
"4925",126,11,67
"17812",136,4,21
"6936",141,14,55
"10595",166,22,77
"18120",112,5,30
"4828",130,7,44
"19870",85,0,0
"19918",81,0,0
"6048",136,13,51
"12269",147,15,60
"10771",130,21,100
"3868",124,11,39
"11897",102,17,76
"4533",169,10,43
"9269",159,28,74
"5056",131,11,43
"10831",157,23,73
"1481",110,4,37
"17554",97,5,31
"4874",130,12,45
"4129",126,11,26
"9192",167,21,73
"18100",112,5,27
"4993",135,11,45
"7561",144,16,80
"12159",146,11,61
"19264",132,1,15
"16594",98,10,37
"1689",73,3,31
"8520",167,20,66
"18277",106,4,25
"8655",102,21,67
"337",93,0,12
"7785",146,16,61
"19878",90,0,0
"19830",87,0,3
"1919",146,4,28
"7919",147,16,61
"4145",126,12,41
"14031",187,13,50
"1682",111,5,26
"6194",136,13,51
"7965",92,17,87
"5789",154,12,52
"5273",132,11,46
"16797",114,8,35
"19332",100,0,15
"7653",145,14,37
"9064",157,27,72
"12628",141,13,49
"10332",133,24,82
"330",93,0,8
"10674",159,28,75
"16970",120,7,34
"1279",108,3,23
"868",103,1,18
"5915",135,12,50
"5352",132,11,47
"9556",200,23,79
"6139",136,13,51
"5574",133,9,48
"17106",119,7,34
"12297",173,16,60
"18499",109,4,23
"8679",199,19,68
"4201",164,9,41
"8690",153,19,68
"14368",133,12,60
"6804",140,19,42
"19873",84,0,0
"9971",184,30,99
"19991",71,0,0
"8800",154,19,82
"4632",129,12,43
"10934",156,20,72
"19773",123,0,5
"3720",124,9,39
"5555",133,12,48
"10958",156,25,41
"15317",128,7,43
"15979",145,9,40
"1875",102,6,28
"7250",107,15,57
"5939",135,12,50
"11573",190,24,65
"19943",80,0,0
"14976",130,11,44
"4933",97,11,45
"15954",133,9,40
"11571",150,18,62
"2862",119,7,34
"13587",137,14,52
"7370",171,12,78
"2494",96,6,32
"10974",156,20,71
"11936",147,17,62
"1390",109,2,24
"7940",147,24,62
"5334",132,11,47
"10770",158,20,74
"8390",150,21,65
"15931",125,9,40
"3990",125,6,40
"4951",134,14,51
"5379",132,11,47
"18479",109,4,24
"16572",122,8,22
"17420",117,7,32
"18384",110,4,35
"11928",147,20,93
"6086",136,13,51
"4978",130,15,45
"10818",181,17,98
"13141",140,13,55
"7756",145,16,60
"10286",167,24,84
"374",95,0,9
"6122",113,13,51
"19620",94,0,9
"2083",114,5,38
"10386",165,14,81
"16937",120,7,21
"12427",144,13,60
"13344",186,14,52
"9764",170,21,85
"8918",155,23,70
"12609",158,16,58
"12435",144,16,59
"5353",123,11,47
"11260",155,12,68
"15895",107,10,26
"3727",124,9,39
"7056",141,15,56
"10825",157,21,73
"7796",99,16,61
"10492",163,22,79
"13425",138,14,53
"1956",113,5,29
"12704",142,15,63
"7433",144,15,58
"8167",148,12,63
"17891",114,5,28
"2610",117,5,32
"17702",84,6,30
"6655",139,14,54
"13666",137,18,52
"4241",126,9,29
"13158",140,13,51
"19494",97,0,18
"19399",99,0,13
"10065",178,28,97
"15544",88,12,42
"7240",142,15,57
"3475",122,8,37
"12342",144,16,81
"11969",147,17,62
"8824",154,25,69
"2288",115,6,31
"6556",138,14,51
"1318",108,3,23
"8254",149,22,64
"5311",142,11,54
"18540",109,4,23
"1775",112,4,23
"8252",99,17,64
"429",63,0,11
"9783",170,25,86
"846",103,1,18
"17219",118,7,33
"14024",149,13,50
"11509",151,18,66
"9506",163,15,78
"16216",89,9,39
"5551",161,11,36
"2065",73,4,35
"1769",107,4,27
"5223",132,11,46
"1935",70,5,28
"1643",111,4,26
"8299",149,15,64
"4579",128,10,58
"3836",124,9,39
"16560",122,8,54
"9838",172,32,115
"14911",130,11,45
"14605",173,12,33
"9083",157,25,56
"1440",109,4,24
"3438",122,8,37
"16689",121,8,36
"5314",132,11,47
"4622",129,10,43
"1196",107,3,22
"3100",115,5,24
"14867",131,11,53
"14902",130,13,45
"8067",148,12,62
"10583",161,20,77
"12785",91,10,54
"12865",194,17,56
"1457",110,4,24
"19608",94,0,10
"13822",133,12,51
"17072",119,10,34
"11656",149,18,65
"3835",140,9,39
"5735",134,12,49
"1379",125,3,24
"11937",184,18,76
"3118",120,7,52
"13244",139,14,64
"8618",135,21,67
"4238",126,9,33
"4055",125,9,26
"6052",136,10,50
"9170",158,26,73
"17586",136,4,31
"16740",121,8,34
"7575",144,20,75
"18444",109,4,27
"1315",108,3,23
"7917",147,16,82
"18950",105,2,19
"12196",191,16,63
"7103",142,13,56
"8351",150,22,65
"8409",191,23,65
"12328",144,16,37
"12872",141,10,56
"16186",124,11,49
"11191",153,19,69
"8098",148,18,63
"19664",93,0,8
"14545",132,12,47
"1659",149,4,29
"17785",114,6,26
"156",81,0,1
"5469",80,12,50
"16619",122,8,36
"4080",125,9,21
"13708",140,13,52
"11427",131,16,37
"447",68,0,11
"17406",117,7,32
"11888",148,17,63
"16562",148,11,37
"19165",102,1,17
"19472",98,0,13
"3861",124,9,48
"7994",148,23,62
"18329",111,4,25
"1183",107,3,27
"17006",119,7,47
"14005",135,13,50
"11338",152,19,67
"1746",112,4,35
"10901",198,17,72
"614",99,0,14
"6656",139,14,54
"6507",106,16,53
"18786",107,2,21
"12738",142,15,57
"12691",142,15,57
"4599",78,10,43
"16884",120,8,35
"1417",109,3,27
"6429",138,13,53
"3711",124,6,39
"1657",102,4,26
"11435",151,19,88
"6165",105,13,51
"2642",117,8,33
"4799",129,13,44
"14656",132,8,47
"6239",101,13,51
"13267",139,14,54
"14016",135,15,50
"7748",165,17,60
"5919",135,8,50
"2943",119,10,34
"5848",135,15,49
"11759",208,18,64
"17704",137,6,15
"3765",124,9,39
"11884",148,17,36
"10338",166,24,72
"17628",115,5,30
"1905",113,5,28
"228",90,0,5
"3032",114,6,20
"13057",155,15,71
"1331",92,3,23
"8375",150,19,65
"1681",112,4,34
"13295",139,14,54
"3264",73,9,36
"14082",135,9,50
"5171",180,11,46
"19080",63,2,18
"10869",109,20,104
"16893",98,8,35
"14871",167,7,45
"7563",144,16,65
"3715",110,10,39
"18747",107,3,12
"19731",83,0,5
"2563",117,6,32
"10144",116,26,90
"1665",86,4,26
"11842",148,17,64
"13861",136,13,51
"19561",96,0,11
"11746",149,15,59
"19724",97,0,7
"5906",184,12,69
"13386",138,16,53
"12571",143,16,58
"12766",142,15,57
"19941",80,0,0
"5268",132,9,46
"3379",122,8,42
"15165",91,11,44
"18126",112,6,27
"17959",113,6,15
"402",95,0,10
"16761",78,8,36
"18225",111,3,26
"11354",152,19,67
"12974",140,15,56
"2484",116,8,32
"16011",125,6,40
"5043",131,11,45
"9934",218,27,94
"1322",84,3,23
"19406",99,0,13
"3426",122,8,37
"12455",197,16,59
"15287",147,11,43
"3643",123,8,38
"4564",113,14,43
"2445",116,6,31
"11824",111,17,70
"8185",148,17,86
"15684",127,10,25
"16229",124,9,38
"16075",125,8,39
"2591",117,6,32
"1316",108,3,24
"662",100,0,15
"3508",122,8,35
"19736",110,0,3
"4703",144,7,44
"19268",124,1,15
"11025",146,20,71
"13873",136,13,51
"7462",144,12,30
"11633",150,18,65
"13876",136,17,51
"1827",112,5,28
"13656",137,13,52
"18963",105,2,19
"18123",112,6,34
"3168",121,7,36
"4279",102,8,48
"8475",117,18,66
"18947",105,2,19
"287",92,0,7
"6607",139,13,53
"17446",117,6,32
"19170",95,1,17
"19397",99,0,13
"1282",139,3,23
"8624",152,15,67
"6129",136,13,51
"15547",127,10,42
"14287",113,10,49
"14954",130,11,58
"6135",134,13,67
"635",100,0,15
"3058",120,7,35
"6705",139,11,54
"12264",145,16,60
"16256",147,9,38
"11986",147,17,62
"6796",125,14,55
"12326",201,17,60
"6736",104,14,69
"19588",95,0,5
"725",101,1,16
"1720",112,5,34
"10673",159,21,85
"1333",109,3,23
"15543",127,10,42
"7694",145,16,60
"6276",137,13,76
"3208",137,8,36
"17963",113,5,28
"4009",125,9,40
"18342",102,3,25
"15244",129,11,44
"6007",135,15,40
"743",102,1,16
"1669",111,4,26
"7204",142,15,57
"6770",156,14,54
"15273",129,14,43
"17964",82,5,28
"12458",144,16,60
"12013",147,19,62
"683",101,0,15
"6613",139,12,54
"15839",126,13,41
"5269",132,15,46
"18936",105,2,20
"8338",108,18,89
"19473",98,0,12
"4485",128,10,35
"514",98,0,7
"366",94,0,9
"13730",137,13,51
"835",103,1,18
"19754",90,0,6
"16546",84,8,37
"13387",138,19,53
"16502",154,8,37
"18595",108,4,23
"9168",158,27,73
"1438",85,4,24
"1526",110,3,25
"12022",97,24,62
"9999",206,36,115
"16638",122,8,36
"13200",139,14,64
"18976",105,2,19
"9166",158,22,73
"518",86,0,18
"14703",132,12,62
"18073",112,5,27
"3963",94,10,40
"8401",150,18,65
"11583",174,18,58
"450",119,0,10
"9122",158,20,72
"4111",147,9,41
"9847",206,26,99
"2086",114,5,29
"15035",130,13,45
"13334",139,14,54
"5764",134,12,49
"7945",147,17,62
"7556",114,13,59
"10025",185,31,103
"14707",152,14,65
"10255",231,24,85
"17203",77,8,33
"1818",112,6,28
"7189",142,15,65
"4362",138,10,42
"17654",84,6,30
"4849",130,11,44
"15227",129,11,44
"14517",132,12,47
"16341",123,7,38
"14882",131,11,45
"338",93,0,7
"3869",124,6,39
"6371",137,13,52
"1866",113,5,28
"14079",135,12,50
"18489",109,4,21
"16338",125,13,38
"6801",140,14,55
"8308",139,18,64
"12442",144,16,59
"5804",134,10,49
"6580",139,12,66
"19818",119,0,3
"12996",140,15,35
"12500",143,16,59
"16108",124,7,39
"12519",143,22,59
"13050",140,15,55
"436",96,0,11
"4634",129,11,43
"1927",105,6,35
"11676",149,18,65
"11762",165,18,62
"12156",146,23,32
"7195",142,15,57
"7605",184,15,59
"6979",154,14,56
"7097",142,15,56
"7805",146,16,79
"3201",155,8,36
"14362",133,15,56
"4736",129,10,61
"5914",135,12,50
"16052",125,11,39
"13651",138,13,46
"7403",143,20,58
"5479",133,12,48
"5609",133,16,48
"9183",158,21,52
"18693",107,3,19
"6332",137,13,60
"18235",111,3,26
"6041",136,13,50
"4117",126,9,41
"18865",106,2,20
"12984",140,15,50
"13781",136,13,51
"5812",134,12,59
"16041",126,9,40
"17915",114,6,28
"16313",123,13,38
"16728",121,8,36
"13846",136,13,51
"1666",144,4,26
"9644",166,23,82
"5087",152,11,46
"15013",130,11,45
"14278",144,12,43
"7644",145,12,74
"7400",165,17,60
"8662",152,19,67
"16024",125,7,40
"6747",190,14,32
"4311",127,10,42
"10820",157,21,73
"3617",123,9,31
"5400",138,11,57
"2979",119,7,35
"2026",114,5,29
"1085",69,3,23
"10715",159,18,75
"7149",142,15,57
"2452",149,6,32
"3305",121,11,36
"2954",119,10,35
"14299",133,12,72
"8074",148,17,62
"7795",116,16,31
"1985",114,5,29
"4170",126,11,41
"3263",121,8,30
"3568",123,10,38
"8446",151,18,66
"7090",142,15,56
"19380",137,0,14
"8035",147,17,62
"17332",100,5,26
"4786",129,13,44
"16624",122,8,36
"11227",153,19,68
"11449",167,19,66
"16106",124,11,39
"471",97,0,11
"14699",132,12,28
"15813",126,10,57
"10317",203,24,82
"8249",149,22,64
"7298",160,15,58
"18152",89,4,26
"6454",138,13,70
"13657",137,13,52
"19805",59,0,4
"9480",163,22,78
"19211",67,1,23
"15343",128,14,43
"4800",129,10,44
"11768",148,18,64
"6147",136,13,51
"16731",89,6,36
"17218",118,9,33
"1555",110,4,25
"7602",145,16,37
"16086",125,9,54
"16616",122,8,36
"3828",133,9,39
"11913",147,15,63
"497",72,0,12
"14453",133,12,48
"13678",137,13,52
"15589",99,10,42
"320",93,0,8
"10864",182,15,73
"4869",143,7,44
"3984",125,9,40
"1220",107,3,22
"12275",145,11,60
"3111",85,7,35
"2051",114,5,20
"16917",120,7,35
"10695",159,21,75
"10201",171,25,87
"19231",101,1,16
"7352",143,17,36
"19210",122,1,16
"5456",133,14,47
"12943",141,15,64
"18790",106,3,14
"8541",151,18,66
"16710",121,11,36
"13889",136,15,51
"9189",158,21,73
"4348",127,10,42
"7612",95,16,37
"4388",127,10,42
"7269",143,21,30
"4164",126,7,45
"12799",141,15,57
"2311",86,6,27
"1381",81,2,24
"12063",146,17,62
"10168",172,36,88
"12549",143,17,58
"11385",152,19,67
"1766",112,4,27
"5509",133,13,48
"4393",127,10,42
"15182",161,11,44
"5196",89,11,45
"1161",140,3,22
"13408",100,15,52
"14455",133,12,24
"40",78,0,0
"2292",92,6,31
"18333",68,4,25
"6203",191,13,51
"12166",146,11,35
"18780",107,4,21
"6590",139,16,53
"12355",137,11,60
"5979",135,13,50
"1947",101,5,25
"7932",145,13,61
"18735",129,2,21
"1824",112,4,36
"16663",122,8,52
"9981",188,30,121
"11920",147,17,87
"11572",150,18,80
"17669",115,6,20
"15552",141,7,42
"12147",195,17,44
"16439",123,9,37
"2832",85,5,30
"796",102,1,17
"4153",87,12,41
"1837",103,5,28
"12405",144,16,59
"14385",133,12,48
"2179",124,4,30
"7514",144,15,85
"9353",140,17,76
"5880",124,12,50
"15502",127,10,62
"15634",127,8,42
"14243",141,12,49
"4679",129,6,49
"8398",150,18,65
"17571",116,6,31
"1384",109,4,24
"18824",106,3,21
"18015",113,5,27
"10906",156,20,106
"9131",158,20,72
"18203",111,5,26
"10061",179,28,133
"18149",147,5,26
"18630",108,3,22
"18648",69,3,22
"16817",121,10,35
"8582",152,15,51
"9410",161,22,76
"8019",147,17,62
"8069",148,17,62
"9828",114,26,88
"18031",117,6,27
"11659",108,18,65
"15873",126,9,40
"1892",92,5,25
"6354",119,13,51
"6946",141,14,55
"7544",144,22,59
"6193",133,9,51
"9642",166,29,82
"16787",118,8,39
"2278",115,6,31
"16458",123,8,37
"5000",130,10,45
"928",105,2,19
"15259",129,11,44
"914",104,1,11
"17188",118,4,33
"5760",93,12,26
"15745",126,10,41
"2661",118,6,33
"15879",126,12,40
"3793",124,8,39
"6841",154,14,55
"4630",129,10,43
"4607",128,10,43
"14907",96,11,45
"6798",165,9,55
"4651",104,10,43
"18238",89,4,26
"7133",127,15,56
"5201",82,11,46
"7117",167,20,56
"19498",104,0,12
"16180",124,9,33
"1779",134,4,27
"19893",83,0,0
"6463",138,13,53
"7256",143,15,57
"12671",142,15,76
"15949",161,9,40
"8322",150,18,64
"5575",149,9,48
"6148",136,13,51
"4185",126,8,41
"3098",120,5,35
"15566",127,10,42
"13264",139,19,54
"19164",102,1,17
"10176",171,26,88
"2106",114,5,30
"10210",170,25,87
"15553",127,12,36
"7200",142,12,57
"5580",133,17,48
"8689",153,24,68
"19330",100,0,15
"4728",129,12,44
"10078",204,26,100
"14827",131,12,46
"7938",147,20,62
"9898",176,27,56
"13016",140,15,52
"8875",155,19,70
"15197",129,11,44
"18774",107,3,21
"5932",138,12,50
"6035",135,14,50
"961",105,2,20
"13306",139,14,30
"8747",168,21,68
"8081",195,22,63
"17988",113,4,28
"162",88,0,3
"7046",141,15,56
"4572",105,10,43
"4328",88,10,42
"6612",139,14,54
"18051",138,5,27
"19411",99,0,13
"7134",142,15,56
"11394",152,19,67
"15816",126,12,41
"10483",163,23,118
"4617",128,12,43
"5408",133,12,47
"8766",154,19,68
"4642",129,10,43
"4017",125,9,40
"14061",135,13,55
"13617",179,18,57
"19897",83,0,0
"16547",84,6,37
"15405",128,10,43
"18789",115,3,16
"3571",123,8,38
"18523",108,4,30
"12843",141,15,56
"15386",128,10,43
"10661",160,27,72
"7669",145,16,60
"14099",135,13,63
"6308",190,13,52
"14531",159,12,28
"14602",125,17,47
"9763",169,23,85
"19701",92,0,8
"4965",130,13,45
"16164",102,9,39
"13551",137,14,64
"9106",203,22,64
"3550",123,6,51
"6134",91,13,51
"14249",134,16,42
"6042",136,15,27
"17798",114,6,29
"17293",118,7,33
"11386",152,26,67
"14643",132,15,47
"1929",113,4,34
"17380",117,7,32
"11594",150,18,65
"19157",124,1,17
"9101",158,20,72
"5879",135,11,44
"7124",125,15,56
"16336",123,9,36
"9915",154,25,93
"13886",136,13,51
"12782",142,15,57
"2623",117,4,33
"756",80,1,17
"6443",138,13,53
"1216",107,3,22
"913",104,1,11
"10653",191,28,107
"15243",167,11,44
"13604",126,14,52
"5305",132,7,47
"14657",132,11,47
"1290",108,4,23
"14557",132,12,36
"3460",122,10,37
"2406",103,5,42
"418",96,0,10
"8708",131,19,68
"16206",124,12,39
"501",97,0,17
"19323",100,0,15
"9973",185,39,70
"16664",122,5,36
"3632",123,8,38
"19603",95,0,10
"12203",193,19,61
"5610",133,12,48
"18902",105,2,28
"1408",109,3,24
"14270",134,12,49
"1973",154,5,29
"2537",78,6,31
"12954",141,15,56
"13123",140,14,51
"11317",158,22,61
"14132",109,13,49
"16984",90,6,34
"11522",150,18,66
"15077",125,10,44
"32",77,0,0
"6178",136,13,51
"14899",131,11,45
"17683",151,6,30
"10640",155,18,76
"12688",142,15,81
"4342",127,10,42
"14006",135,8,50
"5296",132,11,39
"18480",66,4,34
"11860",148,17,63
"19537",96,0,11
"6868",161,14,61
"14773",131,7,46
"12034",142,17,62
"6295",137,13,52
"3634",123,8,38
"16464",87,5,36
"13647",185,13,52
"4320",127,10,42
"3232",121,8,44
"19417",99,0,13
"3316",121,10,36
"8972",156,20,71
"18964",105,2,19
"7338",181,15,58
"17020",119,7,34
"489",97,0,12
"16335",132,7,54
"12423",144,11,59
"2666",118,6,45
"7835",146,16,61
"10188",146,25,87
"5890",135,12,50
"14936",130,11,45
"1241",108,3,18
"12414",144,12,59
"14179",134,13,49
"8620",152,13,67
"18236",111,4,26
"11465",151,18,66
"9003",156,23,71
"16465",123,8,37
"557",98,0,16
"8324",150,17,64
"12705",98,14,57
"12564",143,14,58
"4580",99,10,43
"6130",136,13,51
"16622",166,8,54
"7509",144,19,59
"6153",141,13,51
"7659",145,16,69
"13391",184,14,53
"3254",117,8,46
"7398",143,15,58
"4483",128,10,42
"7540",144,17,59
"19482",97,0,15
"16442",124,8,35
"16535",122,9,37
"17266",118,9,37
"630",127,0,14
"15053",130,11,53
"205",89,0,4
"18828",106,3,16
"10919",156,20,72
"220",96,0,4
"9635",138,23,81
"18188",112,6,26
"18369",110,3,25
"12916",91,18,56
"2524",117,7,32
"8760",215,19,68
"12507",143,16,55
"3689",123,5,49
"19036",74,2,18
"16298",124,11,34
"6447",138,13,76
"16598",122,8,37
"8128",148,14,63
"14880",131,12,65
"17275",118,9,20
"9770",170,25,85
"17149",119,7,34
"13608",165,12,52
"467",97,0,11
"11271",179,14,40
