CUSTOMER_NBR,STATE,ZIP_CODE,SHOPPER_SEGMENT_CODE
716103,WA,98370,3
593764,OH,43697,
224423,NY,11901,
336473,MS,39564,4
514455,NC,28304,3
556017,CA,94102,
213372,SC,29526,
177792,MN,56501,3
432043,OH,45840,2
511951,NM,87507,3
221643,TX,78626,2
138848,NJ,8757,
664127,TX,76207,5
210121,WV,25438,3
88897,OR,97127,
685038,IN,46904,
646432,ME,4330,4
113032,TX,77707,1
342341,ND,58503,5
535370,NJ,8226,3
735310,NY,12027,3
521554,MA,1864,2
183040,MD,20748,3
638994,NJ,7016,
486091,PA,19056,
719124,MA,2132,4
707723,NY,13148,5
400583,NC,27858,3
436189,NY,13502,
99109,WA,98611,4
252800,NY,12203,3
698417,OR,97006,1
331473,IA,52748,1
342331,WA,99217,3
415970,CA,94080,5
43899,PA,18353,3
376779,MN,56544,
69712,CA,94534,3
159153,MI,48162,
225156,SC,29588,1
730131,PA,15068,
117456,IL,60625,
732084,MA,1810,
745285,CA,92509,
303501,OH,44314,2
156695,PR,778,
609700,LA,70094,
220648,WA,98499,3
40578,NJ,7013,4
379135,NC,28345,1
183269,OH,44131,3
9654,CT,6751,4
214477,MS,39120,2
61445,MI,48116,3
602304,FL,33990,
449789,VA,23185,4
176054,TX,78640,1
659045,NY,14048,3
412602,CA,90650,2
94318,SC,29681,2
374333,MO,63730,3
74095,GA,30052,3
313149,WA,98665,1
297045,NY,11946,1
364975,ND,58341,2
137370,NC,27204,3
515111,IN,46733,3
493949,CA,95834,1
322163,MA,2777,3
706336,NM,87544,5
196977,NJ,7644,1
110242,FL,34748,4
83362,IA,52501,3
231407,NC,28585,3
650549,NY,11414,
227418,MI,48183,3
357782,IN,47371,
724291,IA,52060,
406958,IL,60641,
140496,AZ,86409,
728456,AL,35211,3
496948,CA,90032,
156304,IL,61313,1
22276,FL,34990,1
507188,LA,70607,
697947,VA,23605,1
123868,MO,64157,1
740156,CA,94520,1
110609,FL,33469,3
223128,MI,48609,3
182758,CA,92802,3
185342,MI,48911,
573596,CO,80206,3
92828,MN,56308,1
97493,OK,73160,1
424041,IA,52732,1
443050,TX,77566,2
251761,VA,24211,3
208124,CT,6477,5
606767,KS,66109,4
526838,MN,55444,1
577137,VT,5753,
494385,NM,87571,
486740,PA,19440,4
399041,RI,2893,5
155779,FL,33947,
174503,TX,77901,1
179350,GA,30076,3
53309,WI,53575,
735159,NY,10552,3
43696,MI,49228,1
703331,PA,15143,4
441330,NY,11758,4
46038,PA,16625,4
445917,TX,75234,1
3057,FL,33905,2
302070,GA,30518,
225013,SC,29640,4
270789,FL,33411,3
41267,MI,49866,3
738854,NY,11568,3
267176,CA,93311,1
500993,VA,20191,1
453643,NY,11203,4
334791,CA,91302,
571861,CA,94928,
432129,FL,33426,
125516,CA,92804,
202141,NH,3570,4
441572,NJ,7052,5
76033,RI,2840,2
258953,TX,76135,4
257671,OH,43560,4
76109,NC,27419,4
2533,IN,46526,3
210525,NJ,7013,
340009,AR,72120,4
637028,NJ,7866,3
219036,FL,33418,5
633800,RI,2906,3
242504,TX,77521,5
443143,IL,60021,4
411692,NY,10459,
494399,PA,18966,
357285,TN,37183,2
549556,MA,2072,
425225,AZ,85745,3
3815,TX,75013,4
414607,PA,18017,1
76836,IL,60068,1
329189,IA,51031,4
474154,KY,41071,4
496524,SC,29301,5
25961,TX,75644,4
136095,SC,29621,
18816,CO,80030,3
103446,MA,1801,1
161290,NJ,7204,3
159299,TX,77708,
689951,WV,26155,
400097,CT,6712,4
431367,PA,17110,1
478592,OH,43068,1
737175,MI,48236,2
666791,NV,89178,1
608291,MI,48234,1
47830,SC,29687,3
700519,CA,90033,
249548,CA,95693,
700386,NY,13601,1
168432,OH,45459,1
581397,IL,60478,
351626,RI,2888,
543752,TX,76001,4
65511,NY,11552,5
572226,IL,60453,2
225724,NY,14612,2
240628,GA,30542,1
272229,IL,61032,
272230,MI,48321,
218254,NC,28806,
3071,ME,4901,3
6806,CA,96007,3
105948,AZ,85297,
635972,CA,96093,
69576,PA,17111,5
289990,CT,6051,
583991,SC,29588,
718292,PA,18067,3
375296,AR,72601,
422397,NY,11231,1
432761,TN,38501,
413954,IA,51445,3
457071,MO,64429,4
338038,MN,55442,3
638942,MO,63119,3
451836,TN,37075,
454678,LA,71270,3
293681,SC,29172,
446924,VA,22101,5
350599,MD,21206,3
81852,TN,37887,1
274877,MD,21701,2
245966,RI,2889,3
352848,OR,97603,3
340126,MO,63021,1
372955,NC,27330,1
516969,SC,29205,
602477,MO,64133,5
243475,VA,24656,1
702902,TX,76177,2
598631,TN,38111,1
137112,PA,18643,1
578164,NC,27587,4
322899,NV,89118,3
504441,NY,11530,1
234027,NY,11714,5
671164,DC,20036,2
508029,TN,37658,3
168207,AR,72120,5
394079,UT,84047,2
425700,MN,56537,3
66018,MD,21009,
673738,NY,10530,4
162386,LA,70805,2
465335,NY,12204,3
303552,WI,53546,
482188,ME,3902,
195940,PA,15219,4
225728,PA,15143,3
527031,MD,21740,3
266096,GA,30276,1
234728,FL,32504,5
727816,VA,23116,3
48162,CA,95340,3
153306,VA,24381,
733746,RI,2909,
368482,DE,19720,4
169063,TN,38023,1
93758,NY,14059,5
265007,MD,21215,5
575271,LA,70065,
193036,NJ,7034,3
312443,MN,56501,3
228254,IN,46835,3
649086,TX,78228,
511155,PA,19047,3
401471,VA,23452,
243717,KS,66049,3
455499,NC,27822,1
516052,CA,92107,4
719700,CA,91301,4
413747,NJ,8609,4
22275,OR,97236,4
394927,TX,76123,
523529,NJ,8034,1
428864,CA,92532,3
151572,WA,98512,
323458,PA,19446,4
305569,MI,49777,1
367236,MO,65714,5
98419,NC,28269,5
640119,AZ,85502,4
171547,NC,27104,1
450162,AZ,85756,3
467293,AL,35244,3
714478,UT,84532,2
555887,SC,29369,1
201411,FL,34285,
332175,KY,40228,3
563071,NY,11801,5
640079,OR,97603,3
559099,FL,33328,4
685197,NV,89032,3
358443,TX,75707,1
267498,CA,92840,4
493610,FL,32327,3
215036,GA,30260,
160352,TX,77901,1
218321,AZ,85739,1
62617,NC,27407,1
229536,VA,24153,4
248957,IL,60033,5
275454,SC,29045,1
560579,WI,53826,5
701243,OH,43065,1
608780,MT,59221,1
197291,CA,90630,1
268109,CA,92392,4
288952,IN,46514,
153348,MI,48846,1
592,VA,23111,3
137856,MO,64111,
584455,UT,84790,
124265,CA,95632,5
267007,MI,48223,
581184,NV,89110,
375767,AR,72719,3
142831,CA,93611,
304029,TN,37130,3
639863,FL,33125,5
229738,CA,92033,1
113896,OH,45239,3
225165,MI,48076,2
665005,CO,80923,1
564667,NY,11208,2
156442,NC,27712,
30004,FL,33440,3
404413,WI,53188,1
511756,IL,61761,3
690832,ID,83713,3
359420,PA,17522,4
603292,OH,45150,4
65556,CA,92651,1
300399,GA,31909,
40339,MD,21074,2
303096,LA,70727,
140049,NJ,7950,
726035,IN,47201,3
683829,CA,94087,
140440,WA,98201,
567528,VA,23005,3
353933,TX,78245,1
168221,HI,96797,5
629730,MI,48111,3
274742,MO,63044,4
165763,AZ,85719,5
445944,OH,44281,4
490816,CA,93065,
386746,NY,14616,
633004,WI,53027,
463391,NJ,8701,3
748319,NY,11559,5
294623,NE,68130,
431469,SC,29945,3
29862,WA,99009,4
92508,FL,34446,4
458535,NY,11374,3
519011,NC,28079,3
283144,NH,3470,3
288082,VA,22302,4
69170,SD,57430,4
514548,IN,46385,5
385955,TX,76371,2
469265,NC,27408,4
371114,NY,11418,
457839,CA,92703,2
188509,PA,18235,1
310653,GA,39817,
64841,TN,37075,3
409240,MI,49103,1
264113,CA,92301,2
669103,NV,89408,1
286252,OH,45883,1
39672,AZ,85375,3
119460,CT,6074,3
395663,CO,80401,
371461,NY,11374,
341731,TX,76259,1
336462,OH,45042,4
97985,NY,11961,1
5159,FL,33496,3
590974,CA,95610,
513156,MA,1867,4
65123,WA,98942,
687215,MD,21710,
585489,MD,21061,1
21423,WA,98274,4
118511,GA,30022,4
69536,CT,6460,
494618,CT,6712,
427431,AL,35810,3
511664,NJ,8822,3
179877,IL,60016,
663575,MA,1880,3
586016,VA,22306,
701339,MN,56003,1
577184,PA,16843,4
290802,FL,32162,
459368,ME,4219,2
292524,PA,15220,4
514795,OR,97368,1
426910,MN,55437,3
573332,TX,78629,
258968,WI,53221,2
722064,NJ,7821,2
695732,CT,6517,3
443980,KY,41091,3
635745,NY,10509,
505225,TN,38016,
545049,PA,18229,
256645,MI,49246,5
703459,PA,19460,
243188,TX,75230,2
645047,IN,47715,4
608374,MN,55072,3
266814,NE,68134,5
728975,PA,18951,5
230176,PR,680,
735261,OK,73401,4
298145,IN,46168,
78163,FL,33306,2
489008,NJ,8822,4
236110,FL,32503,3
719626,MN,56501,3
207143,NJ,8260,
431919,NJ,8054,
318251,NJ,7017,3
641711,CA,94501,1
265885,AK,99645,3
536346,WA,98221,4
390370,MI,48867,5
90708,FL,32114,
616545,NH,3867,3
217313,SC,29229,2
323327,NJ,7421,3
621384,MO,63546,4
365713,WA,98370,
6479,ID,83350,5
71346,MT,59101,1
540656,OH,44444,3
604818,MD,20816,3
562919,OH,44143,1
649613,GA,30428,1
322561,NH,3820,3
615626,MA,1475,3
728204,CT,6416,
377617,GA,30087,5
446223,NY,10463,3
475579,NY,13092,
27913,MI,49946,3
89659,WI,53092,3
237721,CA,94805,3
585763,VA,22311,
459038,WA,98362,3
236140,TX,78006,3
103517,PA,19054,1
197002,CT,6877,3
300240,MI,48076,1
645648,ON,N0M1T0,
434790,NJ,7065,3
64062,NJ,7032,1
489347,MS,39332,
182380,FL,32162,4
478814,NY,11228,
198316,TX,78738,1
284734,PA,15931,3
35017,CO,80122,4
104360,TX,76903,3
116868,CA,91390,1
687639,MA,2667,
597779,CA,92115,1
180571,IL,60656,4
525491,WV,24870,3
112175,OR,97405,3
62233,FL,33186,1
308006,PA,19148,2
503351,FL,33771,
357995,VA,22207,3
19880,CA,92626,3
75553,CA,92679,5
570986,MI,48076,3
50131,FL,33872,4
217669,KY,40216,3
26699,TN,37914,4
393391,WA,99353,
664026,PA,17842,1
410489,ID,83440,3
619387,AZ,86401,3
712368,NY,12580,
618848,CA,93060,
593,PA,16105,3
155689,NY,11208,
564897,SC,29356,5
329690,CA,91789,4
252586,IL,60513,4
412480,OH,44060,1
22355,CT,6614,4
189489,MD,21061,4
384683,MO,65479,
179332,NJ,7508,4
420452,TX,75773,
480461,VT,5060,5
165516,IL,60098,
281094,VA,24017,
480591,CA,95826,
328748,PA,19083,1
136136,IN,46254,1
552536,NY,14221,
597444,WI,54157,1
417618,PA,15954,3
435160,NY,12019,4
457737,MI,48204,
45283,WI,54016,4
18636,MA,2190,
592533,CA,93292,2
607239,PA,19138,1
401524,WI,53151,3
254552,NJ,7057,3
165403,IN,46723,3
602707,ME,4041,3
416902,MI,48184,
727369,MS,39110,3
199775,PA,16652,3
119542,LA,71111,
262659,VA,23462,1
627688,PA,16646,3
227193,CT,6614,4
538132,CA,92026,1
289764,GA,31315,
706943,TN,38478,5
296579,SC,29445,
570628,FL,32136,2
103833,CA,93907,4
279761,CA,94112,1
313356,TX,76008,5
53230,CA,95123,3
194607,WI,53402,4
171975,GA,30253,2
16145,TX,79601,3
587444,TX,79015,
482921,IL,60030,
718519,MI,49930,3
319655,NY,12203,3
53039,VA,23454,3
639706,KY,40241,4
555368,NY,10990,4
681982,OH,45383,1
385000,MS,39443,5
22988,TX,78231,2
480557,CA,91773,5
627038,MI,48611,
365734,NJ,7728,4
729492,CA,95546,1
679083,TN,37863,3
635230,NJ,8805,3
137348,AL,35173,
2523,FL,33511,1
519382,NH,3848,5
14580,IL,60617,
246032,VA,22030,1
282136,AK,99516,5
608079,NC,28469,1
587530,NJ,7106,
216895,NY,14616,
285292,NJ,7601,5
330334,MO,63055,4
202767,CA,91902,1
619112,NC,27288,
44352,CT,6074,4
316421,PA,19335,5
238406,FL,33073,4
651076,PA,15601,1
660250,PA,19608,3
208708,MD,21074,
696558,PA,19008,5
397578,MI,48165,1
200340,NY,14150,1
517003,CA,93291,4
290128,MN,56073,
49104,NY,10996,1
607922,FL,33409,1
628289,PA,19148,1
161470,NY,11566,2
653834,NC,28472,4
193080,NJ,8844,4
308634,NC,28409,3
736177,TX,75052,
42250,OR,97203,3
22145,NY,13611,5
730510,NJ,7203,1
502387,GA,30318,
386035,NJ,8757,
316524,CA,91977,
279135,NC,28314,2
152636,FL,34471,
497326,PA,17033,5
326709,NV,89141,4
179975,NV,89149,3
722424,WV,24957,4
1347,FL,32804,3
204789,WA,98597,1
498128,IL,60503,
647135,OH,45342,4
498207,FL,33157,
51602,WI,53143,1
266699,UT,84047,5
260311,CA,92264,4
376429,NJ,8901,1
4231,DC,20011,1
362702,CA,94533,5
188242,NY,12047,4
164922,NY,13437,2
241814,MI,48075,4
47718,TN,37849,4
407874,KS,67207,1
472970,LA,70072,1
169828,CA,92806,2
617743,TX,77802,3
487657,PA,18352,
288385,FL,32955,3
247489,CT,6704,3
551697,MI,48820,5
266657,NH,3782,
247040,PA,17317,3
56683,NJ,7642,3
566218,LA,70360,
558578,CO,80211,3
249342,IL,61755,1
434181,CA,91793,3
126033,NM,87122,
531679,FL,33462,3
112666,OR,97405,5
275591,VA,24018,1
498425,MA,1887,3
684501,PA,18940,5
278170,CT,6418,4
652162,WA,98388,3
426413,NH,3032,3
625424,KY,41041,3
307064,CA,93551,
157666,TN,37087,
618943,NC,27282,5
236050,NY,14225,3
268582,CT,6605,1
589825,CO,80218,
13534,PA,18018,4
678797,PA,17502,2
244305,TX,77583,1
89402,TX,75248,3
411544,TX,77494,5
129925,IL,61401,1
682509,MI,48034,
628369,TN,37206,3
56459,MD,20744,3
703868,CA,95119,4
243984,NY,11751,3
395561,PA,15010,3
106499,NY,13207,1
422960,WA,98632,
91409,NC,28210,
593060,MO,63026,1
409038,NC,28357,3
91138,CT,6457,3
670909,NY,11580,1
75538,MN,55746,
39732,PA,17543,4
707392,CA,95065,2
70123,CA,95822,3
673904,MD,20774,3
158182,LA,70508,
55193,OH,43311,1
87912,PA,17552,
646738,PA,16105,1
697757,MN,55056,
504037,NJ,8230,5
418430,FL,33196,4
324308,CT,6405,5
378911,FL,33403,
502288,GA,30034,1
701069,NJ,8755,1
248586,TX,79756,4
308781,FL,32244,1
184374,TN,37363,3
73612,AR,71753,1
442255,TX,76001,1
444370,OR,97814,3
158863,IL,61761,5
210429,PA,16148,
540630,CO,80134,4
168112,IL,61016,5
323901,NY,11204,3
531060,WV,26184,3
274382,IN,46158,3
27676,PA,18940,3
397223,PA,17053,
287408,NY,10314,
299656,NY,13661,1
300783,OH,43232,
125818,NY,10025,
420215,WV,26003,1
284812,TX,78221,5
226611,OH,44425,1
91009,OH,43986,
732926,NE,68823,1
158100,FL,33186,
418408,CA,93117,
393314,CA,92025,3
160813,TN,37167,1
346232,WI,53072,3
716762,VA,23452,3
103292,FL,32907,1
76230,WI,53589,3
546000,NY,12551,1
617626,IL,62301,
546203,NY,10509,5
307945,NY,14057,5
595554,MD,20746,3
139959,CA,93447,
96686,CA,90810,4
506147,ID,83864,3
488975,MO,64870,
293355,TX,78739,1
506735,CA,95973,4
63672,CA,95835,3
524801,MA,1452,3
214500,KS,67219,
368065,TX,77063,2
49302,NC,28586,4
487145,OH,43952,3
54620,TN,37821,1
518661,MI,49445,4
330283,MD,21040,2
449278,OH,44224,3
659073,IN,46227,1
325202,NY,11040,4
397805,TX,77377,
528324,WA,98597,3
728615,ID,83704,1
671431,CA,92131,
254881,OK,74020,3
349517,GA,30034,3
466686,NY,10954,3
439997,FL,33764,3
691216,CA,92153,
127673,PA,19094,5
386477,MI,48108,
668137,TX,78504,4
522763,PA,17402,3
502808,MA,1220,2
4259,CA,92313,4
425209,PA,17202,
696536,AZ,85374,1
140278,NC,28730,
68812,PA,19312,5
140308,MO,63141,1
581814,IL,61822,
466679,CT,6795,4
258980,MO,64012,4
240278,CA,90230,5
245350,MO,65202,1
437743,PA,19438,3
304128,MA,2122,
123555,IN,46033,
620951,TN,37083,3
512078,LA,70510,1
691294,PA,17745,1
350632,VA,24382,3
146753,WV,25177,1
826,KY,40322,
151815,FL,34461,
718353,FL,34690,3
557871,PA,16127,3
507236,NY,10467,3
14960,PA,15024,3
133780,NY,14051,3
317457,DE,19904,1
600823,NY,13166,5
627259,MA,2324,4
151015,TX,77375,1
540275,PA,15717,1
253762,TX,78216,1
250870,LA,70003,3
327086,KY,41056,3
367886,FL,32195,1
160399,VA,22968,
32262,KY,42420,3
157755,FL,32257,
64953,GA,30655,2
532975,IL,60643,3
568024,KY,40213,3
337116,PA,15017,5
657687,MD,21230,2
388785,TX,77449,1
219182,KY,41311,2
625768,WY,83001,3
548600,TX,75070,1
136358,TX,75703,
740364,FL,34711,2
431769,TN,38133,4
466944,NY,11210,
699965,VA,24151,1
261569,NJ,7840,
149836,VT,5148,
157169,TN,38111,1
49513,PA,15401,1
496184,NE,68763,
435470,WV,25913,
301025,CO,81401,
595429,NC,28658,
376584,NY,12182,3
84925,IL,60087,
451867,PA,19090,1
569706,NY,14212,
653583,PA,19006,
355580,OH,43206,3
526585,GA,30277,3
125423,GA,31093,3
276187,PA,19382,
433231,NC,27011,4
683355,MI,48601,3
599674,MA,1028,1
195532,WV,26003,3
536375,CA,92064,4
674963,PA,17201,
595612,TX,76664,1
667469,NC,28504,4
22059,WA,98498,3
432122,NE,69361,3
78947,TX,78238,1
403698,NM,88310,
8320,GA,31326,1
688597,GA,30058,
542836,CA,92010,4
384830,MI,49316,1
127191,SC,29223,
610260,PA,16319,3
408340,AL,35810,3
24132,VA,23117,4
673371,IN,46203,2
541636,TX,76201,4
542383,FL,32655,3
270032,NC,28621,4
305118,LA,70005,
488541,NC,27545,2
593036,OK,73932,
734409,VA,24251,1
95322,IA,50613,
26480,VA,24382,4
124709,PA,18447,4
289548,KY,40517,
669733,NY,11235,1
375871,MS,38901,1
81035,MI,48439,
472786,NJ,7470,3
526824,WI,53022,4
90098,CA,90660,4
308350,TX,76667,1
123191,MD,21703,3
554751,LA,70123,3
209070,NC,27052,
474570,CA,95204,1
702246,NV,89117,1
218454,PA,17046,1
637706,IL,60633,3
670010,CT,6512,5
731144,IN,46234,
594066,AL,35215,
222923,VA,22153,3
374525,IN,46227,
345019,VA,23601,3
535063,MD,21236,5
220389,FL,34711,
71636,TX,77584,1
671268,KS,66013,
30620,OK,74114,4
170004,TX,75056,2
93694,DE,19970,1
91113,OR,97211,4
428853,OH,45601,
391821,IN,46256,4
330554,NC,27295,3
741020,VT,5403,
182068,VA,22932,
151646,AR,72019,
584445,CO,80130,
718772,IN,46260,3
544233,CA,90630,3
562254,TN,37664,2
12013,MI,48623,1
95875,KY,41472,2
86557,FL,33620,
747525,CA,95120,1
664430,NY,11106,
125327,TX,77008,1
665728,NC,27530,2
88974,PA,19027,4
254025,IN,46526,3
570952,OH,45631,4
747144,MA,2467,5
219120,LA,70584,1
109556,IN,47130,3
314838,CA,94577,5
422966,NY,14616,
315586,KS,67127,4
560296,WA,98367,5
570677,PA,18704,1
291393,FL,33134,1
370871,KY,40245,
144197,TX,76227,1
198002,OK,73006,
729565,VA,24506,1
708630,PA,19078,3
322969,MI,48439,3
400190,TX,76018,1
638552,NY,11795,4
731236,OK,74966,1
156353,AK,99576,
223645,CA,91505,4
258909,NC,28091,3
77239,FL,33068,1
250410,NM,87105,3
684575,PA,16860,2
141411,PA,18403,
603010,NC,27349,1
682175,MS,39503,
203236,MI,49002,3
173129,TX,78570,
633194,CA,93436,5
79446,FL,32807,
42623,MA,1013,4
152643,OH,45002,
525717,NJ,7208,
319427,CA,92626,1
190332,OR,97306,4
647382,CT,6410,4
370422,OH,45030,3
41447,GA,30215,4
698637,WI,54913,
306586,MA,1071,
586820,MI,48162,
486198,PA,19150,
344901,CA,90278,1
731600,GA,30092,1
393571,TX,78109,4
274432,FL,34983,
432573,FL,33062,4
399895,FL,32707,5
386283,NY,11370,1
418596,NY,11234,3
428498,LA,70346,1
269080,CA,91766,1
69003,MI,48131,1
111492,WV,26059,3
666568,LA,70601,3
91603,NV,89113,1
451452,VT,5641,3
320265,NY,10965,3
666326,AR,72223,4
67117,TN,37087,4
209676,RI,2862,5
81914,MD,21078,
72573,KY,41472,
216687,WI,54016,1
626951,IL,61858,
587826,CA,92308,
532862,TN,37048,4
637659,SD,57078,4
550247,OK,73045,4
209936,FL,32765,5
266665,NJ,7756,2
353241,CA,92882,3
486451,MN,55987,5
119791,TX,79927,1
370773,IN,46514,5
746975,WV,26554,1
585458,MD,20746,
428176,OH,45044,3
600225,TX,76063,2
133955,IL,60443,2
136706,FL,32344,
595025,CT,6443,
712601,CA,91790,1
112661,CA,94558,3
455149,MA,1475,4
487484,NY,11362,
207193,PA,19454,4
512881,AL,36092,1
43178,CA,93455,4
720539,MO,65203,5
344078,NC,27526,4
298557,OH,45052,5
391768,WA,98223,3
737927,PA,17051,
278639,MI,48362,2
573751,NY,11412,2
490854,KS,66604,3
605273,AZ,85119,1
198271,VA,24523,1
259845,TX,79928,4
226890,FL,34608,
583337,ME,4745,4
132119,NC,28379,3
75564,FL,32176,3
374725,IN,46131,
700345,MI,48322,1
698930,OH,45424,1
243348,PA,18020,3
626037,IL,60510,5
617049,ID,83642,3
459621,CA,93552,2
205386,MO,64772,1
219840,CA,92131,5
586369,TX,76302,
57477,MI,48629,3
699333,VA,24361,1
6698,CT,6473,3
685442,VA,23060,
513669,KY,40291,3
379033,CO,80020,1
138465,IA,52317,
599718,PA,15042,3
127657,NJ,7066,1
222730,NJ,7060,1
738512,VA,20120,
409993,FL,33411,3
677479,NJ,7006,5
320267,CT,6484,3
40976,CA,90220,1
86791,FL,33165,3
205696,WA,98922,2
286335,MI,48135,
192387,FL,33449,3
390494,MD,21117,4
358184,AR,72404,3
689035,CA,92870,5
550099,IN,46321,1
499777,MN,55347,3
560462,OK,73072,1
23783,DE,19979,4
77670,CA,95842,3
209657,TX,78521,3
475226,FL,33140,1
118202,MS,39074,3
157091,OH,45434,
359100,MD,20832,1
314922,NY,10458,1
718224,RI,2891,4
119082,ID,83301,2
232557,MD,21702,1
131772,CA,90815,
118598,CA,92119,3
369422,ME,3903,3
676367,NY,14901,1
732162,PA,15243,4
379564,OR,97003,3
479250,NC,28358,3
335478,OH,44646,3
436400,MO,65802,4
293288,CA,92262,
552356,GA,30808,
624207,AZ,86025,4
668061,KS,67209,1
474098,CA,92154,1
482473,OH,45830,
439395,MS,39773,3
456144,FL,33782,
184783,MD,20906,3
277994,CT,6615,3
711969,NY,10023,3
613920,WI,53949,4
196368,SC,29506,3
56540,IL,62035,3
200560,PA,16365,1
371355,PA,15227,3
203521,CA,94558,3
512671,FL,32796,1
243,AZ,85375,1
59626,MD,20732,1
621804,CA,95233,3
379617,OH,44321,3
487936,VA,23669,
403689,MN,55406,5
379429,VA,22801,5
367492,FL,34698,2
535323,IL,60056,5
227406,NJ,8048,3
17463,MD,21122,1
616717,IA,52577,3
433824,MI,48310,3
438788,AR,72120,3
6341,PA,15015,3
695080,IL,60107,1
429059,LA,71203,2
558449,MS,39503,1
155178,AK,99835,
423307,TX,78504,
572426,MO,63304,4
503135,CA,93311,2
566251,TX,78154,3
304147,NY,10002,
80777,NC,27610,1
695856,TX,75965,1
348456,MA,2790,5
456469,PA,15851,3
625598,NY,10301,3
628390,CA,94568,4
467710,MS,39355,1
288524,SC,29154,4
102404,WI,53593,5
509342,PA,16852,2
88528,NV,89149,4
262690,NY,11010,1
254956,VA,24012,3
204083,MD,20712,
703902,TX,77488,3
99805,FL,33484,
547759,CO,80016,4
210975,MI,48178,
280033,NJ,7628,
551898,NC,27610,2
602529,CT,6704,
748269,FL,33434,1
91498,OH,44710,3
486426,TX,78251,5
369705,MS,38655,4
748460,CA,95212,1
339190,PA,19154,3
72711,MS,39501,4
222107,NY,13413,3
10914,FL,33324,3
200024,TX,77351,1
377750,VA,22407,3
200226,IN,46545,3
136321,CA,90066,
705582,WI,53092,5
662620,TX,77086,3
388994,TX,78239,
414370,NY,12522,3
737508,NC,27886,
186810,CA,95076,3
711233,GA,31768,4
58067,NJ,7621,1
219520,SC,29063,1
101511,PA,18424,
687840,CO,81067,
196391,MD,20854,3
622640,SC,29550,2
331361,NY,14228,
577219,ND,58504,
181173,PA,17044,2
440918,MD,21048,1
130816,CA,90808,2
212085,PA,19152,
315572,NJ,7960,5
685200,TX,78253,5
53948,MD,20640,
174166,KS,66839,1
317357,TX,75457,3
421877,TX,78332,4
317402,KY,40229,4
691535,PA,16101,3
545246,AZ,86301,3
611315,LA,70726,3
621338,CO,81082,3
727805,CA,92592,2
685207,MA,2767,3
113059,PA,17257,
102105,FL,33880,2
479485,OR,97523,
745992,CA,91320,
5178,CT,6460,3
718662,OH,43912,3
546664,FL,33573,2
522568,AZ,86320,4
717276,AL,36869,3
514314,NM,87120,3
700753,MI,48236,5
709873,OH,44147,4
22868,WY,83113,4
352639,NC,28467,3
522308,CA,93446,2
240386,PA,15636,
684327,SC,29360,
41337,PA,16601,3
372337,SC,29492,1
436185,TX,78245,
26191,NH,3079,3
244781,FL,33487,
492590,CA,93309,4
437748,MI,48138,
295874,ID,83854,4
53660,CA,95490,3
719067,IN,47881,2
251506,KS,66109,1
390530,NC,28398,3
94193,MN,55447,4
373625,PA,15017,3
548670,NY,12106,
726147,NJ,8514,3
724341,MS,38829,4
602496,AL,36250,3
709398,CA,95757,4
216695,WV,25303,5
42361,NY,12737,5
360352,CA,94122,3
42331,MD,21769,1
740895,CA,94577,
485728,PA,18969,
561461,NY,11375,3
642931,WA,98626,4
65321,NV,89408,4
404388,TX,75068,
550925,MA,2562,3
1111,PA,19055,4
271606,OH,44256,5
385095,SC,29681,5
597771,MO,63119,3
228289,FL,33020,
500359,OH,45248,3
292639,TX,77630,1
490108,NV,89183,
305734,GA,30269,1
198235,CA,91710,4
602807,CA,92026,3
646165,MI,49341,1
386185,FL,33312,
474339,NJ,7626,5
238022,NC,27962,1
618512,MD,20782,1
567382,CA,93424,
415295,MD,21123,3
13241,TN,38317,
743208,NY,13492,
724924,NY,14031,1
272018,OH,44210,5
133924,WV,26062,1
203371,TX,76210,5
376367,DE,19977,1
146901,IL,62984,3
207748,CA,91377,3
33879,AZ,85641,3
323071,NC,27103,1
692763,FL,32771,1
586814,NY,11418,
612454,NJ,7110,4
723583,CO,81008,
683291,NY,14482,1
555981,OH,43402,1
417310,PA,15237,
363815,MI,48185,2
303193,IL,61437,
229325,NY,10950,4
632057,MI,49254,1
557458,TN,38401,1
253155,NY,10310,
616376,MI,48466,
542420,PA,18701,3
564232,TX,79925,3
374058,CA,92028,
269614,KY,42265,3
215747,KS,66212,1
334822,IL,61071,
605478,CT,6801,4
429253,MO,63119,5
315262,IN,46219,2
455153,MD,20748,
593420,PA,16611,1
726755,IA,52656,
163421,FL,33467,
746891,WV,25801,4
512918,MI,48101,
291432,CO,80911,
732011,IL,60563,3
521746,CT,6450,
190557,PA,19522,3
602896,MT,59102,3
443711,TX,76520,3
48139,NV,89108,
528660,NJ,7470,4
721235,GA,30263,3
381346,NY,11782,2
733738,TX,78250,
456401,MA,1118,3
79157,TX,79761,3
164356,TX,79835,5
112318,DE,19943,3
499774,TX,77065,
263819,AR,72903,1
162873,LA,70364,1
589555,IN,47631,
383420,OK,74555,3
525301,TX,78950,3
632007,TN,37601,2
422503,NJ,8406,
150276,WI,54909,
247424,IL,60438,1
568442,MD,21244,
496856,MD,20785,1
374849,TX,77632,3
181019,GA,30506,3
344690,TX,77705,1
