"","PRODUCT_ID","PACKING_SLIP_DESC","MERCH_DIV_DESC","BRAND_NAME"
"31952",55498,"Gordon Ramsay 2-pc Nonstick Aluminum Fry Pan/Gr","IQVC Divisional","Gordon Ramsay"
"31953",43786,"KJL Fashion Oval Link 31-1/2 Adj. Necklace""","Costume Jewelry","Kenneth Jay Lane"
"31954",13067,"Denim & Co. How Smooth"" Modern Waist Tall""","Apparel","Denim & Co."
"31955",12830,"Denim &Co. 3/4Sleeve ButtonFront Pullover Tunic","Apparel","Denim & Co."
"31956",42463,"Dominique Dinouart Sterling Gemstone Teardrop","Jewelry","Dominique Dinouart"
"31957",46431,"Affinity Diamond 1/2 cttw Round Cut Engraved","Jewelry","Affinity Diamond Jewelry"
"31958",11409,"Denim & Co. Denim Shirt Jacket w/Heatset Studs","Apparel","Denim & Co."
"31959",7793,"Tignanello Glove Leather Hobo with Twisted","Accessories","Tignanello"
"31960",34677,"Cottage Farms Limelight Hydrangea Tree","IQVC Divisional","Cottage Farms"
"31961",47401,"Bold Polished Mirror Byzantine Bracelet","Jewelry","Not Known"
"31962",48230,"Textured Bold Love Knot 14K Gold Tube","Jewelry","N/A"
"31963",45740,"Adi Paz Cushion Shape Drusy Quartz","Jewelry","Adi Paz"
"31964",48111,"Oval Lapis Cabochon Mesh Stretch Ring","Jewelry","N/A"
"31965",37736,"Kirks Folly To Bee or Not To Bee Hinged Cuff","Costume Jewelry","Kirks Folly"
"31966",5942,"Susan Graver Ponte Knit Button Front Jacket","Apparel","Susan Graver"
"31967",47919,"VicenzaGold Bold Oval Labradorite Doublet","Jewelry","VicenzaGold"
"31968",48035,"Polished Wide Wedding Band Hoop Earrings","Jewelry","N/A"
"31969",49248,"Polished Status Wide Band Ring 14K Gold","Jewelry","Not Known"
"31970",47907,"18 Polished Twisted Rope Necklace 14K Gold",",Jewelry""","N/A"
"31971",33463,"Set of 2 Decorative Metal Birdcages by Valerie","Home Decor","Valerie Parr Hill"
"31972",40,"Royal Palace Terra Firma Floral Panel Hi Lo","Textile/Furnit","Not Known"
"31973",8660,"Kris Jenner Kollection Sheer Blouse with Ruffle","Apparel","Kris Jenner Kollection"
"31974",31648,"Two-Drawer Two-Door Cupboard by Valerie","Home Decor","Valerie Parr Hill"
"31975",32772,"S/2 Mirror Wall Sconces with Flameless Candles","Home Decor","Valerie Parr Hill"
"31976",8070,"Bob Mackie's Santa Fe Dream Embroidered 3/4","Apparel","Bob Mackie"
"31977",11479,"Clarks Bendables Scheme Day Leather Mary Janes","Accessories","Clarks"
"31978",27695,"Rawlings Gold Glove Gamer Baseball Glove 11-3/4","IQVC Divisional","Rawlings"
"31979",10345,"Clarks Unstructured Un.Timeless Leather","Accessories","Clarks Unstructured"
"31980",47198,"Bronzo Italia Textured Double Rolo Link","Jewelry","Not Known"
"31981",14435,"Dooney & Bourke Dillen Leather Smith Bag with","Accessories","Dooney & Bourke"
"31982",44905,"Barbara Bixby Sterling/18K Winged Heart Cuff","Jewelry","Barbara Bixby"
"31983",29082,"S/3  Black,Blue&White 3.0xReadingGlasses w/Case","Home Decor","Lori Greiner"
"31984",50634,"Pulsar Ladies Stainless Steel Watch with Swarov","IQVC Divisional","Pulsar"
"31985",47054,"Kirks Folly Fairy Sparkle Set of 5 Earrings","Costume Jewelry","Kirks Folly"
"31986",13271,"Tignanello Pebble Leather Satchel with Turnlock","Accessories","Tignanello"
"31987",48061,"UltraFine Silver 1-3/4 Polished Double Oval""","Jewelry","UltraFine"
"31988",51023,"UltraFine Silver 18 Fine Polished Box Chain Ne""","IQVC Divisional","UltraFine"
"31989",7342,"Isaac Mizrahi Live! Scoop Neck Knit T-Shirt","Apparel","Isaac Mizrahi Live!"
"31990",13015,"Isaac Mizrahi Live! 3/4 Sleeve Sunset Floral","Apparel","Isaac Mizrahi Live!"
"31991",12737,"Isaac Mizrahi Live! Water Repellent Stretch","Apparel","Isaac Mizrahi Live!"
"31992",9301,"Tignanello Large Shopper w/Braided Handle","Accessories","Tignanello"
"31993",46045,"Or Paz Sterling Cultured Pearl and Heart Toggle","Jewelry","Or Paz"
"31994",5767,"George Simonton Lace Trimmed Cold Shoulder","Apparel","George Simonton"
"31996",17149,"Simply Swim SkinTight Tankini Wrap Skirted Brie","IQVC Divisional","Simply Swim"
"31997",1186,"George Simonton Milky Knit Square Neck Top","Apparel","George Simonton"
"31998",33677,"PedicSolutions BioFresh 2 Memory Foam""","Textile/Furnit","Not Known"
"31999",12488,"Sedu Revolution Pro Styling Iron & Accessory","Health/Beauty","Sedu Revolution"
"32000",38278,"Dweck Diamonds 14K Gold Clad 1/10cttw Esther","Jewelry","Dweck Diamonds"
"32001",8037,"Liz Claiborne New York Essentials Zip Front","Apparel","Liz Claiborne New York"
"32002",46879,"Susan Graver Metal Link Polished","Costume Jewelry","Susan Graver"
"32003",33516,"Candle Impressions 5 Lace Heart Flameless""","Home Decor","Candle Impressions"
"32004",36032,"Timex Men's Expedition Watch with Brown Leather","IQVC Divisional","Timex"
"32005",56765,"Cheryl's 36-ct Valentine's Day Assorted CookieB","IQVC Divisional","Cheryl's"
"32006",32053,"Serta Perfect Sleeper KG Size Elite Pillowtop","Textile/Furnit","Serta"
"32007",22221,"Garmin nuvi 40LM 4.3 GPS w/ Lifetime US Maps""","Electronics","Not Known"
"32008",13453,"Susan Graver Printed French Terry Zip Front","Apparel","Susan Graver"
"32009",33416,"Bethlehem Lights Battery Operated Beaded","Home Decor","Bethlehem Lights"
"32010",58172,"A-D Stuffin Gourmet (20)5oz Classic ChickenParm","Home Decor","Stuffin Gourmet"
"32011",13623,"Easy Street Premier Comfort Slip-on Shoes w/","Accessories","Easy Street"
"32012",31903,"Home Reflections Elizabeth Floral 6Pc KG Peachy","Textile/Furnit","Home Reflections"
"32013",13218,"Denim & Co. Long Sleeve V-Neck Cardigan w/","Apparel","Denim & Co."
"32014",13936,"Laura Geller Eye Rimz 3-piece Voodoo Collection","Health/Beauty","Laura Geller"
"32015",51635,"Barbara Bixby Sterling/18K Carved Abalone Butte","IQVC Divisional","Barbara Bixby"
"32016",8487,"Belle Gray by Lisa Rinna 3/4 Sleeve Dip Dye","Apparel","Belle Gray by Lisa Rinna"
"32017",43170,"Michael Dawkins Eucalyptus Leaf Sterling Cuff","Jewelry","Michael Dawkins"
"32018",40371,"Michael Dawkins Sterling Set of 3 Gemstone","Jewelry","Michael Dawkins"
"32019",52590,"Steel by Design 18 Curved Horizontal Cross Nec""","IQVC Divisional","Steel by Design"
"32020",48553,"Barbara Bixby Sterling/18K Gemstone Quan Yin","Jewelry","Barbara Bixby"
"32021",5299,"Isaac Mizrahi Live! Daphne Paisley Print 3/4","Apparel","Isaac Mizrahi Live!"
"32022",3107,"Denim & Co. 4 Button Denim Vest with Stud","Apparel","Denim & Co."
"32023",9133,"CE by Cristina Ehrlich Button Front Tunic","Apparel","CE by Cristina Ehrlich"
"32024",47033,"Joan Rivers Set/4 Textured Teardrop Lever Back","Costume Jewelry","Joan Rivers"
"32025",14545,"A-D tarte Journey to Natural Beauty 6-pc","Health/Beauty","tarte"
"32026",47138,"Set of 5 Necklaces with Removable Pendant","Costume Jewelry","Heidi Klum"
"32027",7543,"Stan Herman Yarn Dyed French Terry 2-piece","Apparel","Stan Herman"
"32028",6191,"Isaac Mizrahi Live! Long Sleeve Knit Shirt","Apparel","Isaac Mizrahi Live!"
"32029",2037,"Davies by Erica Davies Seamed Knit Tunic","Apparel","Davies by Erica Davies"
"32030",40263,"Ombre Chain Bib Necklace","Costume Jewelry","Heidi Klum"
"32031",16041,"The Sak Deena Crossbody Flap","IQVC Divisional","The Sak"
"32032",59384,"Rickland Orchards (18) 1.4oz Greek Yogurt Fruit","Home Decor","Rickland Orchards"
"32033",19715,"George Simonton Printed Milky Knit Top with","Apparel","George Simonton"
"32034",48522,"Carolyn Pollack Half Moon Bay Sterling &","Jewelry","Carolyn Pollack"
"32035",42202,"Carolyn Pollack Aquamarine Sterling Ring","Jewelry","Carolyn Pollack"
"32036",26322,"SuperSonic 9 WiFi Tablet Android 4.1 Capacitiv""","IQVC Divisional","SuperSonic"
"32037",14061,"Linea by Louis Dell'Olio Swiss Dot Blouse with","Apparel","Linea by Louis Dell'Olio"
"32038",49121,"Carolyn Pollack Multi-Gemstone Sterling Bead","Jewelry","Carolyn Pollack"
"32039",49384,"Steel by Design Rose/Yellow Set of 3","Jewelry","Steel by Design"
"32040",8744,"Kelly by Clinton Kelly 3/4 Sleeve Ponte Blazer","Apparel","Kelly by Clinton Kelly"
"32041",46223,"Bronzo Italia 8 Polished Double Rolo""","Jewelry","Bronzo Italia"
"32042",6848,"Kelly by Clinton Kelly Printed Wrap Top","Apparel","Kelly by Clinton Kelly"
"32043",52587,"Steel by Design 21 Horizontal Cross Necklace""","IQVC Divisional","Steel by Design"
"32044",58824,"Rachael Ray Set of 4 Seasoning & Sea Salt","Home Decor","Rachael Ray"
"32045",50256,"Epiphany Diamonique 9 Ankle Bracelet""","IQVC Divisional","Epiphany"
"32046",13406,"M by Marc Bouwer Printed Boho Top with","Apparel","M by Marc Bouwer"
"32047",19188,"Quacker Factory Beaded Shamrock Motif 3/4Sleeve","Apparel","Quacker Factory"
"32048",1962,"Perricone MD Cold Plasma Body Treatment 8 oz.","Health/Beauty","Perricone MD"
"32049",12817,"Clarks Leather Mary Janes - Nikki Tempo","Accessories","Clarks"
"32050",49115,"Stainless Steel Pave Initial Band","Jewelry","Steel by Design"
"32051",22876,"Dell 15 or 17"" Laptop Intel Core i5 8GB RAM""","Electronics","Not Known"
"32052",44790,"EternaGold Tri-color Triple Hoop Earrings","Jewelry","EternaGold"
"32053",41666,"Teardrop Crystal & Draped Chain Earrings","Costume Jewelry","Wendy Williams"
"32054",13960,"Susan Graver Printed French Terry Hooded Pull","Apparel","Susan Graver"
"32055",5572,"Susan Graver Printed Charmeuse Pull-over","Apparel","Susan Graver"
"32056",16510,"Peter Thomas Roth Mega-Rich Conditioner","IQVC Divisional","Peter Thomas Roth"
"32057",13238,"B.Makowsky Maise Glove Leather Zip Around","Accessories","B. Makowsky"
"32058",16020,"Lipo in a Box Firm Control Bodysuit w/ Wirefree","IQVC Divisional","Lipo in a Box"
"32059",13299,"Ocean Dream Signature Kona Breeze Tankini &","Accessories","Ocean Dream Signature"
"32060",13285,"Ocean Dream Signature Martinique Faux Skirtini","Accessories","Ocean Dream Signature"
"32061",13300,"Ocean Dream Signature Bohemian Chic Shirred","Accessories","Ocean Dream Signature"
"32062",60101,"Technique Style Enamel II 12 Skillet""","Returns","Technique"
"32063",12628,"Isaac Mizrahi Live! Short Sleeve Wildflower","Apparel","Isaac Mizrahi Live!"
"32064",16789,"philosophy miracle worker duo","IQVC Divisional","philosophy"
"32065",47229,"Bronzo Italia Status Curb Link Necklace","Jewelry","Not Known"
"32066",44559,"VicenzaSilver Sterling Labradorite Fancy Cuff","Jewelry","Not Known"
"32067",44700,"Veronese 18K Clad Brushed Finish Collar","Jewelry","Veronese"
"32068",18015,"Birki's Women's Mika Leather and Textile Clogs","IQVC Divisional","Birkenstock"
"32069",45466,"Multi-Gemstone Round Sterling Hoop Earrings","Jewelry","N/A"
"32070",11068,"Jennifer Hudson Collection Maxi Skirt with","Apparel","Jennifer Hudson Collection"
"32071",48742,"Veronese 18K Clad Ribbon Twist Hoop Earrings","Jewelry","Not Known"
"32072",13587,"Susan Graver Printed Liquid Knit 3/4 Slv Top w/","Apparel","Susan Graver"
"32073",49105,"Veronese 18K Clad White Topaz Hammered Band","Jewelry","Veronese"
"32074",45152,"Veronese 18K Clad Elongated Teardrop","Jewelry","Veronese"
"32075",22825,"INFOtainment MEGA 8400 mAh Portable USB Power","Electronics","Infotainment"
"32076",54917,"Kalorik Carnival Hot Air Popcorn Maker","IQVC Divisional","Kalorik"
"32077",14745,"A-D St. Tropez Super-size Bronzing Mousse","Health/Beauty","St. Tropez"
"32078",13753,"Susan Graver Quilted Solid Peachskin Snap Front","Apparel","Susan Graver"
"32079",5398,"Susan Graver Butterknit Short Sleeve Top with","Apparel","Susan Graver"
"32080",13592,"Susan Graver Printed Liquid Knit Scoop Neck","Apparel","Susan Graver"
"32081",13488,"Denim & Co. Stretch Twill Cobra Print Jean","Apparel","Denim & Co."
"32082",46885,"Susan Graver Seed Bead Adjustable Long Necklace","Costume Jewelry","Susan Graver"
"32083",17317,"Nick Chavez Advanced Volume Hairspray, 8 fl oz","IQVC Divisional","Not Known"
"32084",7981,"Liz Claiborne New York Printed Knit T-Shirt w/","Apparel","Liz Claiborne New York"
"32085",14765,"orYANY Leather Convertible Tote with Woven","Accessories","orYANY"
"32086",58287,"Westinghouse 4-piece Oversized Garden Solar","Home Decor","Westinghouse"
"32087",24190,"LG 42 Diagonal 1080p Full HD LCD TV w/ Bonus 6""","IQVC Divisional","LG Electronics"
"32088",26258,"John Wayne Adventure Collection 3-Disc DVD Set","IQVC Divisional","Paramount Pictures"
"32089",59152,"Roberta's Dwarf Kid Glove Seedless Tangerine","Home Decor","Roberta's"
"32090",58994,"5-in-1 Ratcheting Garden Tool Set","Home Decor","N/A"
"32091",59394,"Cottage Farms 3-pc. Reblooming Popsicle Torch","Home Decor","Cottage Farms"
"32092",11945,"Josie Maran Protect & Perfect Argan Moisturizer","Health/Beauty","Josie Maran"
"32093",40225,"Turquoise Flower Sterling Enhancer on Metallic","Jewelry","N/A"
"32094",31971,"Temp-tations Old World Figural Pig or Chicken","Home Decor","Not Known"
"32095",56143,"Vitamix 32 oz. Dry Ingredient Blending Jar","Home Decor","Vitamix"
"32096",24225,"Samsung 55 Class 1080p LED HDTV w/2 HDMI Ports""","IQVC Divisional","Samsung"
"32097",56215,"The Ultimate Stainless Steel Multipot by","Home Decor","MarkCharles Misilli"
"32098",43369,"Black Hills Eclipse Diamond Cut Cuff Bracelet","Jewelry","Black Hills"
"32099",9229,"Liz Claiborne New York Reversible Sleeveless","Apparel","Liz Claiborne New York"
"32100",35622,"Serta iSeries Specialize FL Super Pillowtop Mat","IQVC Divisional","Serta"
"32101",40182,"Black Hills Eclipse Watch Goldtone 10K/12K","Jewelry","Not Known"
"32102",39908,"Black Hills Eclipse Bangle Bracelet, 10K/12K","Jewelry","Not Known"
"32103",52872,"Bronzo Italia Bezel-Set Oval Gemstone Band Ring","IQVC Divisional","Bronzo Italia"
"32104",48695,"As Is"" Southwestern Sterling Gemstone Floral""","Jewelry","Southwestern Sterling"
"32105",31512,"Bethlehem Lights Battery Op. 13 Orchid in Bell""","Home Decor","Bethlehem Lights"
"32106",45843,"Bronzo Italia 36 Flat Round Link""","Jewelry","Bronzo Italia"
"32107",18270,"Softspots Linette Slingback Wedge Sandals","IQVC Divisional","Softspots"
"32108",19885,"B.O.C. by Born Hanna Multi-strap Knot Detail","Accessories","B.O.C."
"32109",13446,"Ole Henriksen Lemon Strip Flash Peel 1.7 oz.","Health/Beauty","Ole Henriksen"
"32110",11944,"Nicole Richie Collection Printed Tunic with","Apparel","Nicole Richie Collection"
"32111",13569,"Spanx Slimmer and Shine High Waisted Body Tunic","Accessories","Spanx"
"32112",12934,"Hobo Leather Gabor Hobo Bag with Side Zip","Accessories","Hobo International"
"32113",40080,"Joan Rivers Designer Touch Flower Pin","Costume Jewelry","Joan Rivers"
"32114",15020,"A-D Nutrisystem Success Swimsuit ShapeUp 4 Week","Health","Nutrisystem"
"32115",13199,"Denim & Co. 3/4 Sleeve Scoop Neck Aztec Printed","Apparel","Denim & Co."
"32116",12967,"Joan Rivers Safari Chic Embellished Caftan","Apparel","Not Known"
"32117",13053,"Liz Claiborne New York 3/4 Sleeve T-Shirt with","Apparel","Liz Claiborne New York"
"32118",56308,"Temp-tations Set of 2 9 X 13"" Cookie Sheets""","Home Decor","Not Known"
"32119",15774,"Lipo in a Box Original Firm Control Tank ThongB","IQVC Divisional","Lipo in a Box"
"32120",31612,"Linda Dano Beveled Mirror 15 x 15"" Display""","Home Decor","Linda Dano"
"32122",22868,"HP All-in-One 20 TouchSmart Intel Dual Core""","Electronics","HP"
"32123",57845,"Cottage Farms 2-Piece Double Delight Gardenia","Home Decor","Cottage Farms"
"32124",35232,"Jim Shore Heartwood Creek Bald Eagle Figurine","IQVC Divisional","Not Known"
"32125",31791,"Angelo:Home Renu Leather Storage Bench w/","Textile/Furnit","Angelo:HOME"
"32126",56660,"Popcorn Palace Value Bag Gourmet Trio","IQVC Divisional","Popcorn Palace"
"32127",14678,"Fresh Nourishing Head to Toe Trio","Health/Beauty","Fresh"
"32128",4128,"Susan Graver Cotton Anorak Jacket with Roll Tab","Apparel","Susan Graver"
"32129",34683,"Cottage Farms 3 Piece Knockout Rose Collection","IQVC Divisional","Cottage Farms"
"32130",8207,"Bob Mackie's Congo Print Boat Neck Tunic with","Apparel","Bob Mackie"
"32131",13654,"Earth Origins Lara Suede Triple Strap Sandals","Accessories","Earth Origins"
"32132",37341,"Black Hills Dangling Hearts Lever Back Earrings","IQVC Divisional","Black Hills"
"32133",49664,"Nolan Miller Indian-Inspired Cabochon Lever Bac","IQVC Divisional","Nolan Miller"
"32134",8155,"bareMinerals Marvelous Moxie Lipgloss Duo, Hot","Health/Beauty","bareMinerals"
"32135",14569,"philosophy amazing grace multi-purpose oil","Health/Beauty","philosophy"
"32136",38425,"Honora Sterling Cultured Pearl 36  Station""","Jewelry","Honora"
"32137",40184,"Honora Cultured Keshi Pearl 18 Multi-strand""","Jewelry","Honora"
"32138",24247,"Trident Samsung Galaxy Note Kraken AMS Case","IQVC Divisional","Kraken"
"32139",11278,"philosophy fresh cream lip duo","Health/Beauty","philosophy"
"32140",44578,"Honora Round Mother-of-Pearl Doublet Graduated","Jewelry","Honora"
"32141",13947,"Cliffs by White Mountain Raise Crochet","Accessories","Cliffs by White Mountain"
"32142",46506,"Epiphany Diamonique Twisted Rope Hoop Earrings","Jewelry","Epiphany"
"32143",56391,"Mad Hungry 2-Piece Bamboo Spurtle Set","Home Decor","Mad Hungry"
"32144",9285,"Tignanello Pebble Leather Dream Weaver","Accessories","Tignanello"
"32145",9419,"Quacker Factory Studded Daisy Short Sleeve","Apparel","Quacker Factory"
"32146",44553,"Artisan Crafted Sterling Fondente Wrap","Jewelry","Artisan Crafted"
"32147",25653,"Toshiba 32 Class LCD HDTV w/ Game Mode & Bonus""","IQVC Divisional","Not Known"
"32148",4879,"Denim & Co. Perfect Jersey Short Sleeve","Apparel","Denim & Co."
"32149",33269,"Sweet Dreams King Waterproof Diamond Quilted","Textile/Furnit","Sweet Dreams"
"32150",57075,"Cheryl's 48-Piece Assorted Cookie Box","IQVC Divisional","Not Known"
"32151",18006,"Mally 24/7 Gel Polish Party Girl Trio","IQVC Divisional","Mally Beauty"
"32152",16909,"Mally 24/7 Gel Polish Gel Primer","IQVC Divisional","Mally Beauty"
"32153",31486,"Home Reflections Gwyneth 9-piece Quilted","Textile/Furnit","Not Known"
"32155",39482,"Lee Sands Animal Print Shell Hoop Earrings","Jewelry","Lee Sands"
"32156",8859,"Luxe Rachel Zoe Mandarin Collar Military Vest","Apparel","Luxe Rachel Zoe"
"32157",13902,"Susan Graver Stripe Liquid Knit Pull-on Petite","Apparel","Susan Graver"
"32158",12959,"Joan Rivers Petite Length Safari Chic","Apparel","Joan Rivers"
"32159",59346,"Jimmy the Baker 16 or 32-piece Danish","Home Decor","Not Known"
"32160",55077,"Nostalgia Electrics 3-Station Buffet Server wit","IQVC Divisional","Nostalgia Electrics"
"32161",59906,"A-D SHWK 3/25 Authentic Gourmet (26) Croissant","Home Decor","Authentic Gourmet"
"32162",34607,"Pacific Accents Set of 4 Melted Top Flameless V","IQVC Divisional","Pacific Accents"
"32163",48847,"Sterling Diamond Cut & Polished Rolling","Jewelry","N/A"
"32164",18986,"Susan Graver Stretch Cotton Sateen Crop","Apparel","Susan Graver"
"32165",5337,"George Simonton Animal Jacquard J-Pocket","Apparel","George Simonton"
"32166",52995,"Sterling 7 Polished Link Bracelet""","IQVC Divisional","N/A"
"32167",48952,"VicenzaSilver Sterling Diamond Cut Braided","Jewelry","Not Known"
"32168",39177,"VicenzaSilver Sterling Bold Polished San Marco","Jewelry","Not Known"
"32169",48968,"VicenzaSilver Sterling 20 Rectangular Link""","Jewelry","VicenzaSilver"
